timestamp,ceiling_fan,clothes_dryer,clothes_washer,cooling,cooling_fans_pumps,dishwasher,ev_charging,freezer,heating,heating_fans_pumps,heating_hp_bkup,heating_hp_bkup_fa,hot_water,hot_water_solar_th,lighting_exterior,lighting_garage,lighting_interior,mech_vent,permanent_spa_heat,permanent_spa_pump,plug_loads,pool_heater,pool_pump,range_oven,refrigerator,television,well_pump,unallocated,native_load_kw,timestamp_local,bay_side_contribution_kw,bay_side_temperature_c,bay_side_weather_quality,bay_side_temperature_extrapolated,inland_contribution_kw,inland_temperature_c,inland_weather_quality,inland_temperature_extrapolated
2024-01-01 08:00:00+00:00,0.6000337818107676,1.1538038630409029,0.05010770509926095,3.4409031180654504,0.5887901676626874,0.17004001602644797,3.4580494471669883,2.0632142968875655,12.577909309566095,2.0487577625672295,0.008095231410660106,0.00012682178767648605,1.1346420315128427,0.0,0.6708323551506695,0.032433140530681345,2.494057950169393,0.09986840144224537,0.4914080729577569,0.6542961321710212,20.659779662555678,0.018362291154660856,0.10443132664445348,0.2165706372137155,6.4544048493360195,1.4696811115912984,0.5073965388343935,0.0011873544551588271,61.16918337681172,2024-01-01 00:00:00-08:00,51.41409973313613,8.9,observed,False,9.755083643675588,8.34,observed,False
2024-01-01 09:00:00+00:00,0.6004409206107978,0.5109829860606537,0.016411857636308053,3.2145462155739546,0.44186198674678145,0.07951202554501223,2.607292673404436,2.0116186345391203,11.546137375000978,1.861785932931929,0.008152533286934811,0.00012657589892945109,0.994992911968705,0.0,0.620555671150403,0.02701159527261822,2.082026186986627,0.17815681768398345,0.5937642149292378,0.7906260822315424,20.647528303246613,0.018362140210092266,0.10443103218688353,0.1359372061085051,6.159312571268096,0.9674502064053412,0.26520729610389643,0.0011886666148492153,56.48542061960323,2024-01-01 01:00:00-08:00,47.24392386633117,10.0,observed,False,9.241496753272061,7.5,observed,False
2024-01-01 10:00:00+00:00,0.6008943018394481,0.21904764799035695,0.013177864448263115,2.7490881987604183,0.39687050625225995,0.05383711993869784,1.9326310673331992,1.9600850498977336,12.354294628670916,1.9942417115815503,0.008641437821707048,0.00013428470355627802,0.9641036882094273,0.0,0.6205564328792228,0.025944451061932244,2.0001489005172237,0.10628383767706465,0.4914059745695415,0.6542920320835564,20.647321755607912,0.018362384461525546,0.1044314556094384,0.10592357261180736,5.866159618979797,0.8728189863238078,0.21912383955542442,0.0011896107086034795,54.98101036009438,2024-01-01 02:00:00-08:00,45.93024762186498,9.4,observed,False,9.050762738229412,6.95,observed,False
2024-01-01 11:00:00+00:00,0.6003821948105552,0.15986680424440358,0.014962379456210501,2.2878502967834025,0.2810614066125683,0.03562537213363971,1.611562907159743,1.9086072601206574,13.062238018684894,2.2109421847867243,0.009121949595410713,0.00014177307907789664,1.1925937596691323,0.0,0.5869850121508204,0.02583853562927734,1.9926254154171186,0.14727084635135793,0.5937669222967069,0.7906285097632063,20.650505691352954,0.02448005455061309,0.13923525678509627,0.2542916462045496,5.879942666335057,0.8593954438511089,0.17296979879612195,0.001158756276339117,55.49405086289675,2024-01-01 03:00:00-08:00,46.33499704495281,8.9,observed,False,9.159053817943954,6.3500000000000005,observed,False
2024-01-01 12:00:00+00:00,0.6002332359585464,0.29923624928686815,0.04105500879019938,2.008198437798245,0.23542641708908435,0.061975763690134134,1.5033594506705343,1.8569534092183877,14.334957401505092,2.4235755033538458,0.009575427117579778,0.0001494570474668394,2.017962486559324,0.0,0.5869840651673793,0.026444093042983542,2.0385471096737264,0.1649366302144772,0.9623157662178016,1.2813752238748999,20.64913570660659,0.04895991868425826,0.2784762693536115,0.7547853216346372,5.501006985541359,0.8952335312010049,0.1844943269676556,0.00118356203024941,58.76653675829595,2024-01-01 04:00:00-08:00,49.31074651560791,7.8,observed,False,9.455790242688039,6.2,observed,False
2024-01-01 13:00:00+00:00,0.5994029031125354,0.6188133741146621,0.0883334067501814,1.847430616232238,0.2014523155332205,0.14586423902734577,1.2430244679938383,1.8569582125974744,13.555614522557766,2.7105429297737444,0.019124764345157266,0.00022108244572348942,3.8898867417026666,0.0,0.6540260759268681,0.035447446316671065,2.705297959490645,0.18220417457694993,1.3718290159875155,1.8266272407178321,20.676992631569767,0.09180195166358911,0.5221482066526162,1.8484999568627618,5.508073574353451,1.0890396532590036,0.20746557185293957,0.0012267362019060272,63.49734977161907,2024-01-01 05:00:00-08:00,52.94016976987563,8.9,observed,False,10.557180001743438,5.833333333333333,observed,False
2024-01-01 14:00:00+00:00,0.5820525381646272,1.2658717450005539,0.20640931993470513,1.8149187679423622,0.202770929270572,0.42266736778242264,0.8954766283958144,1.960098897386694,14.543569910816851,3.0528955911698756,0.012145807519016855,0.00019266847548757244,5.946011692158967,0.0,0.7378379949602686,0.07129518699503842,5.448348665744454,0.19179081575263993,1.1670671098907566,1.554013708223012,21.038142829706857,0.1591178493760537,0.9050437910859559,3.661826137847577,5.898889757844833,1.7164232250051201,0.2997843159309895,0.0012452021808799598,73.75590845456239,2024-01-01 06:00:00-08:00,61.79452068197989,7.8,observed,False,11.961387772582492,5.3428571428571425,observed,False
2024-01-01 15:00:00+00:00,0.4712535886444466,2.8546546728356694,0.3454383024122081,1.9105206450736185,0.2332047209948817,0.9169529776332003,0.6494637763922694,2.063227938218149,13.35242585019159,2.64076016162078,0.008966479257080355,0.0001390180269647648,6.36968254381684,0.0,0.6875235866747805,0.09998686147075107,7.944059410875732,0.26509001558554407,0.49141083546262027,0.654297970451184,21.76240800324263,0.2692765822465803,1.531628892379734,4.061495737514078,6.333312697929962,2.4807879023865667,0.3805009661524368,0.0012611375378025374,78.77973127502811,2024-01-01 07:00:00-08:00,66.04254378542845,9.4,observed,False,12.737187489599663,6.32,observed,False
2024-01-01 16:00:00+00:00,0.44410036377011175,4.06969111418282,0.4096941223935098,2.0599915797298687,0.2740477991855494,1.245956343100667,0.5134999192655372,2.1148261513278324,9.934168061909332,2.2520804490764217,0.007715771240574208,0.00011854607343799421,5.780086418434487,0.0,0.5199089456743742,0.10651158035283351,8.399731263845561,0.3102906888089344,0.4914100164330669,0.6542974274240209,22.111926339628827,0.5140776659129921,2.924027325405703,3.100078556111905,6.674120467985105,2.9999778318836414,0.38050013030665936,0.001183765804858938,78.29401864526862,2024-01-01 08:00:00-08:00,65.06300336094765,11.7,observed,False,13.231015284320991,7.220000000000001,observed,False
2024-01-01 17:00:00+00:00,0.4436268992808656,4.807678924030916,0.4488961465176714,2.6603101061014796,0.42414002645457016,1.0932514888022482,0.42441175679674753,2.1148215229679894,17.37055078807254,1.8626429345566446,0.005542980247784116,8.641436334520629e-05,5.090392460465456,0.0,0.41925392905048253,0.10709672459814307,8.31240379061185,0.14892387173377863,0.3890060737207481,0.5180093376218033,22.16153937150664,0.740519571991891,4.212006468825425,2.2105349010921236,6.911040963616088,3.450057102358533,0.3689468629200574,0.0012039659143224899,86.69689538422014,2024-01-01 09:00:00-08:00,73.8405375558305,12.2,observed,False,12.856357828389646,11.1,observed,False
2024-01-01 18:00:00+00:00,0.44535965051207393,4.964182150432963,0.4283908791377379,3.4113104224851365,0.5529524611664879,0.8426427499604655,0.44571961083236883,2.0632247444179903,11.99456932499051,1.961179680340513,0.004407914917909073,6.988529747430007e-05,4.778653068300315,0.0,0.40245873007281796,0.10365940527071592,8.001031493533763,0.11858305934066642,0.30710628532320894,0.40894065323046713,22.14529334684903,0.7772311956686526,4.420876612874524,1.9038768759502949,6.577467073049139,3.7787131179644975,0.380501623123368,0.0012396458328249231,81.2196416608759,2024-01-01 10:00:00-08:00,69.37353309417341,12.2,observed,False,11.846108566702496,13.3,observed,False
2024-01-01 19:00:00+00:00,0.44804177896036645,5.025462502284058,0.377787641335936,4.496914499052711,0.7474331514114876,0.7417749407327973,0.4600565591677278,2.0632252465360454,8.579570011978898,1.5102915260029197,0.0038932134438214943,6.180083225949801e-05,4.36705227444464,0.0,0.40245866858406315,0.09909381057547464,7.57571734854282,0.13412728242563235,0.2866571287294909,0.3816943507485783,22.120767584590286,0.7405175822485467,4.212006457899062,2.4390928724543275,6.409278776668541,4.049598474931464,0.3805011764038313,0.0012121148869494276,78.05428877587273,2024-01-01 11:00:00-08:00,66.21585793801314,12.8,observed,False,11.83843083785958,13.9,observed,False
2024-01-01 20:00:00+00:00,0.4498129759656031,4.55447665689765,0.3444731748693825,6.212938138704695,0.9957317834039898,0.859626574301041,0.661475297224153,2.1662994811366687,7.920789559133135,1.1869402735186456,0.0028451690051803074,4.604792380242625e-05,4.319907981265746,0.0,0.419254165663825,0.09617821971304068,7.318698882019265,0.23956110222808163,0.2866572707051022,0.38169548822739063,22.112076352048394,0.7343858722700958,4.177210668713434,2.571951310171686,6.639634060876016,4.258769737629997,0.36894731446643386,0.0012989051392201425,79.28168246322167,2024-01-01 12:00:00-08:00,66.8459229848055,13.3,observed,False,12.435759478416175,15.6,observed,False
2024-01-01 21:00:00+00:00,0.4525922214276668,4.231850068754583,0.3482703292644671,7.705561859668739,1.271981416573025,0.8758143520794969,0.7646897726984369,2.1663026952416264,6.264809783235495,1.048549794724905,0.0025871996120268876,4.229131792267482e-05,4.68022153610437,0.0,0.46949393352207247,0.09374177801109614,7.126196326175353,0.1901523431423109,0.28665808196710696,0.38169596814965284,22.075394145771263,0.5507965347614174,3.132909626454256,1.8863500629697656,6.707244554747449,4.596426836580515,0.3689480514188182,0.0013384082333522953,77.68061997260718,2024-01-01 13:00:00-08:00,66.40869736976806,13.3,observed,False,11.27192260283911,16.1,observed,False
