timestamp,ceiling_fan,clothes_dryer,clothes_washer,cooling,cooling_fans_pumps,dishwasher,ev_charging,freezer,heating,heating_fans_pumps,heating_hp_bkup,heating_hp_bkup_fa,hot_water,hot_water_solar_th,lighting_exterior,lighting_garage,lighting_interior,mech_vent,permanent_spa_heat,permanent_spa_pump,plug_loads,pool_heater,pool_pump,range_oven,refrigerator,television,well_pump,unallocated,native_load_kw,temperature_c,weather_quality,temperature_extrapolated,timestamp_local
2024-01-01 08:00:00+00:00,0.6665805509495455,1.2244789321153213,0.0508252196305295,6.499087833896214,1.6032423540653677,0.20298729282701175,2.415444742148963,1.9949203441595023,17.15680769541063,2.1305868863925133,0.036370353690568534,0.0005296329260323245,1.0520888201983893,0.0,0.7580629805337116,0.053453728942954984,2.8331286898530434,0.12896012916539176,0.49474754245644714,0.7103521311685433,22.24672393624259,0.0,0.21251507089933272,0.23606509529869002,6.401499373887789,1.461744909195744,0.6150469744819193,0.0011629640072740315,71.18741418454402,8.34,observed,False,2024-01-01 00:00:00-08:00
2024-01-01 09:00:00+00:00,0.6671148204678304,0.6549317751604455,0.02313578613557012,4.559192510665483,1.074487182440839,0.10335553440247318,1.6163788950472184,1.94503714024472,18.648704016750685,2.3158553112962097,0.039532993141922323,0.0005756879630786136,0.9172605910541681,0.0,0.7012703195856304,0.04540672818440488,2.4066313858373487,0.24670004154245384,0.5977751852964777,0.8583887541603636,22.237217401034567,0.0,0.21251317707275108,0.15231513182228068,6.118209509371484,0.9748281134408711,0.3214421894688305,0.0012699229858611383,67.43953010457395,7.5,observed,False,2024-01-01 01:00:00-08:00
2024-01-01 10:00:00+00:00,0.6677892534614455,0.2961796184624881,0.014929197933931737,4.028274383648663,0.9318178920207885,0.0739752971806057,1.146190817426519,1.8952026310666437,19.625540893818577,2.4371620180783924,0.041603768973165874,0.000605843046858922,0.8847086856546548,0.0,0.7012678551748905,0.04382405491271823,2.3222169682740073,0.15043918959200933,0.4947457544275847,0.7103480853961914,22.237222719177915,0.0,0.21251364738372613,0.14823857747400776,5.832570907084972,0.8834691720230228,0.26563258168704046,0.0011848523059791987,66.0476546656868,6.95,observed,False,2024-01-01 02:00:00-08:00
2024-01-01 11:00:00+00:00,0.6676213818506618,0.21487886287250377,0.02477028133291503,3.418679038367024,0.704099866210117,0.044980975641763614,0.9430730952836235,1.8454349066774833,20.691181123347185,2.569496607295318,0.04386279715270429,0.0006387395018919855,1.1970197242366953,0.0,0.6632790656288583,0.04370684775811317,2.316040708070576,0.2339881621697398,0.5977749872185838,0.8583873203493105,22.238811319086253,0.0,0.2833446312591326,0.31097744633622826,5.842536707873031,0.8724357627279267,0.20970572903173873,0.001179305691358998,66.83790539297075,6.3500000000000005,observed,False,2024-01-01 03:00:00-08:00
2024-01-01 12:00:00+00:00,0.6670738497068045,0.34548134753266563,0.03929420106556138,2.9342278350219813,0.5805308230798683,0.07952045654323427,0.8614327843381221,1.7954884383674448,20.95759118072934,2.60258025459955,0.0444275541975889,0.0006469636156502516,2.103946371743381,0.0,0.6632776566494081,0.04519677338275482,2.402007476991994,0.27900739763960813,0.9688136793694367,1.3912633095666156,22.239368073096273,0.0,0.5666811298853063,0.8422479473470366,5.453707697481254,0.9147253953079564,0.22362683546509174,0.001164629423594498,69.00333006214754,6.2,observed,False,2024-01-01 04:00:00-08:00
2024-01-01 13:00:00+00:00,0.6668815905778528,0.4835696378874577,0.11275875475163971,2.306202339768299,0.41236869733771675,0.1635918558626128,0.650042996102175,1.7954898437380369,23.13707698350956,2.77192645587032,0.1168580212442092,0.001217497095198115,4.503500162491222,0.0,0.7390509389737246,0.06352828946094033,3.4055506395866244,0.20063024980459598,1.381123241633189,1.983267838864679,22.28188812056837,0.0,1.0625796263313925,1.9589715966541208,5.448705513490042,1.1411631493609946,0.25150209007385577,0.0012408437091716647,77.040686974748,5.833333333333333,observed,False,2024-01-01 05:00:00-08:00
2024-01-01 14:00:00+00:00,0.6426819196025206,1.4351488172156315,0.2228278990408345,2.374559332989754,0.4115667205059931,0.5368207407550332,0.509622069698335,1.8952099512950495,22.479934365770216,2.9038318384456847,0.04765473731121521,0.000693958551411771,6.771758935132708,0.0,0.8337499340323677,0.1286556915598156,6.768150988026552,0.17584214184081365,1.1749696461075279,1.6872387994938447,22.72033356474374,0.0,1.8417838181209842,3.6990077372475496,5.836620679328303,1.8245702778041402,0.3634251788378623,0.0011890020333396051,87.28784874549123,5.3428571428571425,observed,False,2024-01-01 06:00:00-08:00
2024-01-01 15:00:00+00:00,0.5239092338551561,3.148622949540802,0.38678529628199637,2.556308499555318,0.45377906644176635,1.025057535664952,0.40495993418180437,1.9949247404644934,20.74446313482362,3.4670228820438354,0.04397574856168121,0.0006403843246436387,6.507270166937814,0.0,0.7769191328169422,0.1796497750145657,9.353751598105697,0.21136885984769124,0.49475057135446515,0.710356445947544,23.47518964137164,0.0,3.1168305249452484,4.061489716151722,6.277386160782741,2.571317791314855,0.46124288031445876,0.0012499591546089733,92.94922262980005,6.32,observed,False,2024-01-01 07:00:00-08:00
2024-01-01 16:00:00+00:00,0.502386262012793,4.408540349454176,0.4388475878394597,2.855244735318157,0.5504130740039129,1.3164074616959252,0.34365173566412344,2.0448154421439373,20.827293435961792,3.185398202750998,0.040587206292373584,0.0005910396420940433,5.423784763727334,0.0,0.5875287945850449,0.18764037509365264,9.692392120845472,0.16495535307250928,0.4947505120464757,0.7103548416835683,23.756273499574412,0.0,5.950354212550678,2.976214517038447,6.62441349265243,3.007626527577409,0.4612422864754496,0.0012075046144679545,96.55291533431708,7.220000000000001,observed,False,2024-01-01 08:00:00-08:00
2024-01-01 17:00:00+00:00,0.5050195303569457,4.883019304246945,0.49226015734274503,2.858841410975735,0.5732471701972325,1.2073297039244268,0.3236853639562023,2.0448161537470733,17.956174045801404,2.1642732003663605,0.025978824064691812,0.0003783092328802318,4.474138624256555,0.0,0.4737096272774995,0.18258527869070984,9.45151705258324,0.18682585760202122,0.39166012858001975,0.5624075147066803,23.756964164527464,0.0,8.57138344579414,2.0541665565905665,6.8586031746800655,3.3714087057320956,0.44729124187590946,0.0011798587970958897,93.81886440590672,11.1,observed,False,2024-01-01 09:00:00-08:00
2024-01-01 18:00:00+00:00,0.5082103993504399,5.3135667051239945,0.42956440177545563,3.8955098631115033,0.8264342324504584,0.9346644265077488,0.4021114345800354,1.9949214205557746,10.779430522288173,1.7125255896557263,0.017695720739717608,0.00025768889775899844,4.04208246380445,0.0,0.45484344983774816,0.17371526454280314,9.021987105293707,0.09203758268845616,0.3091763434975519,0.4440266364538484,23.71981889086682,0.0,8.996419238981305,1.7706655145212697,6.512049461048038,3.6324297971056385,0.4612429302547191,0.001215304724941465,86.44660238865808,13.3,observed,False,2024-01-01 10:00:00-08:00
2024-01-01 19:00:00+00:00,0.512405848146208,4.744441583825117,0.38869796151086833,4.731273527428968,1.0289087174003286,0.8052183504069832,0.5506648384115262,1.99491973979701,11.198396498162118,1.442400628230175,0.015436692560179191,0.00022479244272593482,3.659852281712729,0.0,0.4548435057737891,0.16507682554526257,8.545606764125974,0.1543439031072727,0.2885716903786633,0.4144328755821824,23.684323505912264,0.0,8.57139270783252,2.3815933947927905,6.337771700165022,3.8573343955732238,0.46124297606982184,0.0011987004992690938,86.39057440539298,13.9,observed,False,2024-01-01 11:00:00-08:00
2024-01-01 20:00:00+00:00,0.5150437557277772,4.186625946240192,0.34578055236993027,5.931657229388977,1.3228965673991397,0.8743700171129968,0.9694718444146532,2.0945883395161538,14.126027931781774,1.0434616863397093,0.009036112718153674,0.00013158582013225457,3.722462401401125,0.0,0.47370903999774916,0.16018371560043174,8.246041452274948,0.1997962944815097,0.2885725193137854,0.4144343616379062,23.660571851187015,0.0,8.500544152388338,2.596535683608886,6.5672423150712875,4.051862045817452,0.4472911600332397,0.0012226954064263986,90.7495612570497,15.6,observed,False,2024-01-01 12:00:00-08:00
2024-01-01 21:00:00+00:00,0.5184844007128099,3.9051741780553404,0.3696736717131394,7.328218279685391,1.665333173558055,0.9114621991169632,0.8970878173211182,2.0945879581043365,7.172041134917304,0.6428282340274509,0.007153589235204987,0.00010417210760470143,3.790472064926163,0.0,0.5306009409413406,0.15625146666327766,8.029363179988556,0.17655492391681166,0.2885717820212136,0.4144338231372288,23.624656569306143,0.0,6.375392961304787,1.9296105813556232,6.633602389186502,4.346312813324269,0.44729079380065034,0.0012353893796453522,82.25649848780694,16.1,observed,False,2024-01-01 13:00:00-08:00
2024-01-01 22:00:00+00:00,0.5145544928424692,3.832565839335024,0.3470764110690313,9.215156672283104,2.0657232227713114,0.7586045203948748,1.3135667220141969,2.0945877471987684,3.3393741535598886,0.27123645080590697,0.003012037572717894,4.3861940044084884e-05,3.8713580783517028,0.0,0.5684992974817964,0.16026784442577183,8.220111595224898,0.32123627596139065,0.4947498942567307,0.7103567361360664,23.7376254931547,0.0,5.31284411146597,1.812388085459604,6.730123745492153,4.735381613203529,0.44729123573328494,0.0012605237112999022,80.87899666184622,17.2,observed,False,2024-01-01 14:00:00-08:00
2024-01-01 23:00:00+00:00,0.4983067062689113,4.215537562272607,0.3761711337273551,13.359142458695267,2.9766449128839136,0.7680879617565053,2.3242651029919035,2.044814832654757,5.12935566745277,0.5497226452780867,0.009036112718153674,0.00013158582013225457,4.288441531680143,0.0,0.6632860333318691,0.1808416864820765,9.212496080534457,0.22352809883031102,1.195545900499738,1.7168391464514114,24.42000961066015,0.0,4.321088546152817,2.9612768143495334,6.899831390786879,5.832101503956052,0.4612451946122347,0.0012042189259904193,94.62895243977404,15.6,observed,False,2024-01-01 15:00:00-08:00
