timestamp,ceiling_fan,clothes_dryer,clothes_washer,cooling,cooling_fans_pumps,dishwasher,ev_charging,freezer,heating,heating_fans_pumps,heating_hp_bkup,heating_hp_bkup_fa,hot_water,hot_water_solar_th,lighting_exterior,lighting_garage,lighting_interior,mech_vent,permanent_spa_heat,permanent_spa_pump,plug_loads,pool_heater,pool_pump,range_oven,refrigerator,television,well_pump,unallocated,native_load_kw,timestamp_local,temperature_c,weather_quality,temperature_extrapolated,occupied_homes
2024-01-01 08:00:00+00:00,0.880153821377326,1.0002940660414648,0.044899453825077554,12.936349795318439,2.7995423232040872,0.1446868604838111,0.631451920039564,2.2433383231322703,24.049760891304857,1.733547110099318,0.10478537319468684,0.0022377496113141905,1.5064244531744428,0.0,0.732535064303633,0.05474207605172263,2.571708592093569,0.24768688156794513,0.32098490309893724,0.4795846659940148,20.36621872930408,0.0,0.1124635025308459,0.20085177869173165,7.281370692657756,1.382898473203024,0.387184623817313,0.0011454978433376776,82.21684762196458,2024-01-01 00:00:00-08:00,8.9,observed,False,100
2024-01-01 09:00:00+00:00,0.8623723715508842,0.5241605047663416,0.023126254204922807,13.760479165439701,2.95135268098335,0.08050616779580995,0.4256094933039762,2.1872344754447917,24.84261015145776,1.7906970148278667,0.10823983604725891,0.0023115215765223502,1.3129411175713521,0.0,0.6777142787407243,0.04635956585476749,2.1894258005588,0.12915931177666515,0.3878696485585338,0.57949237826292,20.35747742699927,0.0,0.11246333550066132,0.13240463607326197,6.9307486927805675,0.9412017715945639,0.20235110704198464,0.0011221838355003053,81.55943089254878,2024-01-01 01:00:00-08:00,8.600000000000001,observed,False,100
2024-01-01 10:00:00+00:00,0.8547019197265598,0.2365959482518485,0.010523009423528601,14.842900654386508,3.3411526591042997,0.042155024113036656,0.29201361829974265,2.1311969183422783,23.91761934794604,1.7240221259778934,0.10420962938592483,0.0022254542837794973,1.3193454112300405,0.0,0.6777132447501283,0.044640337235688506,2.1122877926207018,0.15163366627441463,0.320984549644416,0.4795819258858638,20.358370227537282,0.0,0.11246319559665267,0.10793753013916471,6.539758289992362,0.8545787189164656,0.16719775858601316,0.001084599814520592,80.74689355746517,2024-01-01 02:00:00-08:00,8.95,observed,False,100
2024-01-01 11:00:00+00:00,0.8542077448702353,0.1284680020698217,0.018788750321177463,12.857068443034986,2.7608004187309017,0.04028733448420346,0.24422620637489584,2.075229923491309,24.049760891304857,1.733547110099318,0.1426857203419,0.0027934364225227987,1.6612332781798365,0.0,0.640970374599289,0.044501617984336536,2.1067143584979386,0.18154818421714217,0.3878715969172436,0.5794945790258442,20.358943523492165,0.0,0.14994651410865334,0.2848906925543371,6.563647729640466,0.8449043050345899,0.13196666549240307,0.0011283636127713478,78.84562576490315,2024-01-01 03:00:00-08:00,8.9,observed,False,100
2024-01-01 12:00:00+00:00,0.8655143425415446,0.2903916063388148,0.050485404657503216,10.276055831276107,2.10993237068691,0.0787599058018431,0.21597247328813082,2.019066889044516,23.983690119625447,1.7287846180386055,0.10449750129030583,0.0022316019475468437,2.810759395814788,0.0,0.6409702451138045,0.04611847754533059,2.189288255215678,0.1406878265366983,0.6286050579986304,0.9391604963498175,20.357381081782556,0.0,0.2999102638611908,0.8461938941128784,6.13211032869905,0.8887349216593708,0.14079327278515139,0.0011043609616421713,77.78720054297386,2024-01-01 04:00:00-08:00,8.925,observed,False,100
2024-01-01 13:00:00+00:00,0.8966924597029249,0.7115501964160723,0.11272223091778424,8.86326877943828,1.7831774099419935,0.14188875587268862,0.12969118958280196,2.0190752371733414,26.300734207223798,1.733547110099318,0.10478537319468684,0.0022377496113141905,5.5483931620841656,0.0,0.7142111416226509,0.06552549641911722,3.140825997590264,0.13565978575652046,0.8960927282421554,1.3388310850257552,20.405798437052752,0.0,0.5623062696295876,2.001173343987323,6.168151996383776,1.118052460425788,0.15832593088369207,0.001149152834422972,85.05386768711296,2024-01-01 05:00:00-08:00,8.9,observed,False,100
2024-01-01 14:00:00+00:00,0.9071884436917139,1.8831239412760148,0.23083842651324998,8.613338460345947,1.7220005823214928,0.408698260224304,0.11138070700789283,2.1312149395924074,28.25017395321791,1.8357066633251427,0.12161323898218562,0.002785412377180925,8.563206467802177,0.0,0.8056947456253603,0.1321748299120781,6.255970870213032,0.2523656152724319,0.7623550914787766,1.1390128951747691,20.814944129988053,0.0,0.9746359049686364,3.858003474730611,6.63696440622118,1.776323017027043,0.2287566479038002,0.0012143625613226783,98.41968548775469,2024-01-01 06:00:00-08:00,8.700000000000001,observed,False,100
2024-01-01 15:00:00+00:00,0.726116484625974,3.2539465482956365,0.3679183336940399,8.729261946823819,1.7928694085237995,0.8857582047331723,0.13553629877330284,2.2433478332996315,29.176113172026774,2.001990182941328,0.20166267363811646,0.00424814614742234,8.859146934846928,0.0008488914147477667,0.7508453965699323,0.16974596620056018,8.230456234363567,0.30238254302409967,0.3209863783894174,0.4795875022717654,21.466333570710983,0.0,1.649421219003108,4.161604560623653,7.052110379853571,2.4346493861930356,0.29032715189618097,0.0012144921351551167,105.68842984101973,2024-01-01 07:00:00-08:00,8.3,observed,False,100
2024-01-01 16:00:00+00:00,0.6933766697306478,4.66764313198043,0.42899176954484497,7.788797832651073,1.6796119507654028,1.1861619109217973,0.16259654447357874,2.299450261447252,29.085779912922582,2.011213003862659,0.11169429889983101,0.0023852935417305104,8.07025955480051,0.006300875254903572,0.5677910120031555,0.1652692759061082,8.330709994487863,0.1998021178187714,0.320986612492087,0.47958804435081953,21.72742285558509,0.0,3.1489047370746976,3.2184348746662335,7.335129818001971,2.8611654686790073,0.29032744255599063,0.0011447627458914934,106.84094002716493,2024-01-01 08:00:00-08:00,8.3,observed,False,100
2024-01-01 17:00:00+00:00,0.6936477561399536,5.448578008907575,0.45265044203586113,6.527509994855507,1.5490230495634356,1.0336940479434928,0.16244279809156653,2.2994508414573476,29.212423681373032,2.16805932459097,0.11745173698745118,0.002508246817077444,7.1381463525991755,0.011776588752885352,0.4577852725906828,0.15653346054115802,8.075539475785524,0.10599789822873072,0.2541128583016821,0.379681784415417,21.747031035377233,0.0,4.535918869151599,2.2744921185912403,7.599504921173476,3.2366027268235786,0.2815475450864228,0.0011598262131562542,105.92327066239523,2024-01-01 09:00:00-08:00,7.8,observed,False,100
2024-01-01 18:00:00+00:00,0.6958921835809966,5.753065011531661,0.4431364707510428,3.431613902434144,1.0642235594129774,0.8058116573593459,0.16460554569757513,2.243349516120689,28.43980645624275,2.2058069948334347,0.11745173698745118,0.002508246817077444,6.2810477198061365,0.01219501283320583,0.43953695304091933,0.14732279652542743,7.683014470009246,0.20021922343893747,0.20061310741097946,0.29974401117706045,21.72366413289027,0.0,4.760837667587414,1.9267476099324115,7.367033345079365,3.5065436312379923,0.29032715172952167,0.001161385220124214,100.20727949968817,2024-01-01 10:00:00-08:00,7.8,observed,False,100
