Profile,Date,1:00 am,2:00 am,3:00 am,4:00 am,5:00 am,6:00 am,7:00 am,8:00 am,9:00 am,10:00 am,11:00 am,12:00 pm,1:00 pm,2:00 pm,3:00 pm,4:00 pm,5:00 pm,6:00 pm,7:00 pm,8:00 pm,9:00 pm,10:00 pm,11:00 pm,12:00 am
E1,01/02/2016,0.76395,0.69065,0.6477,0.6358,0.62865,0.6579,0.69005,0.7808,0.84115,0.92205,0.9534,0.9276,0.90175,0.8679,0.85225,0.8749,0.9493,1.13175,1.15415,1.12215,1.1158,1.0465,0.95925,0.84175
E1,01/03/2016,0.7452,0.67215,0.62995,0.6035,0.59305,0.6153,0.6686,0.74015,0.8207,0.90195,0.94295,0.9444,0.9298,0.8888,0.87755,0.8969,0.9538,1.13425,1.188,1.1771,1.1413,1.04065,0.9135,0.7758
E1,01/04/2016,0.68775,0.62805,0.5996,0.5915,0.6009,0.65095,0.7461,0.8587,0.8482,0.8168,0.80165,0.796,0.802,0.8,0.7911,0.80535,0.9037,1.0827,1.1735,1.1655,1.1326,1.03965,0.9025,0.7486
E1,01/05/2016,0.65645,0.5909,0.5586,0.54715,0.5565,0.61345,0.7199,0.8114,0.7702,0.76345,0.77755,0.76575,0.77975,0.77695,0.802,0.8022,0.8393,1.0331,1.15645,1.17115,1.13035,1.0376,0.89755,0.77775
E1,01/06/2016,0.6762,0.62525,0.5957,0.5753,0.59255,0.63455,0.75075,0.85505,0.82985,0.8313,0.82855,0.8115,0.81475,0.797,0.79565,0.8302,0.9232,1.1069,1.1941,1.16885,1.1199,1.0421,0.9216,0.789
E1,01/07/2016,0.7014,0.6353,0.6032,0.58585,0.5935,0.64525,0.75105,0.8698,0.8136,0.7956,0.7796,0.7641,0.75395,0.73145,0.7181,0.72705,0.8161,1.0182,1.1204,1.12845,1.1064,1.029,0.9208,0.8034
E1,01/08/2016,0.6985,0.65175,0.63125,0.6158,0.62585,0.6766,0.8036,0.9012,0.8445,0.8499,0.84995,0.8242,0.81035,0.76575,0.73955,0.77765,0.87245,1.04395,1.13845,1.1092,1.08805,1.04335,0.94975,0.82605
E1,01/09/2016,0.7143,0.6557,0.6114,0.59725,0.5905,0.6049,0.65205,0.74025,0.80405,0.86645,0.91325,0.91465,0.8901,0.8652,0.84135,0.8625,0.9204,1.05305,1.09035,1.09555,1.0338,0.9988,0.89455,0.80555
E1,01/10/2016,0.7105,0.63255,0.58895,0.56415,0.5566,0.57165,0.63415,0.71,0.7851,0.8623,0.8964,0.8971,0.884,0.88345,0.8492,0.84985,0.9039,1.04445,1.11805,1.1194,1.0921,1.02325,0.87955,0.73395
E1,01/11/2016,0.63995,0.5866,0.57445,0.54985,0.5558,0.60345,0.72885,0.84515,0.78985,0.7705,0.75695,0.74715,0.74815,0.718,0.70485,0.70015,0.79065,0.9902,1.10975,1.1292,1.0833,1.0015,0.86515,0.7225
