Profile,Date,1:00 am,2:00 am,3:00 am,4:00 am,5:00 am,6:00 am,7:00 am,8:00 am,9:00 am,10:00 am,11:00 am,12:00 pm,1:00 pm,2:00 pm,3:00 pm,4:00 pm,5:00 pm,6:00 pm,7:00 pm,8:00 pm,9:00 pm,10:00 pm,11:00 pm,12:00 am
E1,01/01/2018,0.72025,0.669,0.6133,0.5952,0.595,0.6136,0.6493,0.6928,0.73485,0.7968,0.8225,0.8203,0.80815,0.77105,0.74885,0.73865,0.81505,0.9924,1.04455,1.02685,0.99705,0.932,0.82645,0.7359
E1,01/02/2018,0.6491,0.5983,0.58115,0.56875,0.57305,0.61265,0.6887,0.73325,0.7572,0.7641,0.77575,0.7632,0.75585,0.72635,0.73275,0.73015,0.8009,0.99615,1.07515,1.05605,1.00845,0.93675,0.83125,0.73925
E1,01/03/2018,0.6471,0.58475,0.5624,0.5425,0.5504,0.6016,0.67245,0.72725,0.74505,0.7518,0.74885,0.7446,0.7613,0.7713,0.75135,0.7763,0.8338,0.9818,1.05825,1.0753,1.0394,0.94235,0.8396,0.72495
E1,01/04/2018,0.6355,0.58115,0.5531,0.53825,0.5347,0.582,0.6452,0.7077,0.71635,0.69975,0.7066,0.69815,0.68545,0.66815,0.64425,0.65185,0.7106,0.88715,0.9628,0.9847,0.93925,0.8709,0.77755,0.689
E1,01/05/2018,0.6132,0.55215,0.50985,0.4993,0.5104,0.5465,0.59225,0.6548,0.69145,0.70025,0.682,0.6806,0.65845,0.66145,0.65715,0.67775,0.7627,0.87945,0.93895,0.9257,0.90115,0.8381,0.75655,0.6911
E1,01/06/2018,0.5957,0.52895,0.5011,0.48945,0.4885,0.5182,0.55905,0.61885,0.683,0.7342,0.75615,0.7396,0.7455,0.7418,0.70685,0.70745,0.774,0.9187,0.9628,0.93915,0.90715,0.8669,0.80105,0.7354
E1,01/07/2018,0.66765,0.608,0.567,0.55245,0.5428,0.5665,0.6089,0.6647,0.76775,0.81495,0.85485,0.85645,0.85045,0.8288,0.8404,0.85995,0.93245,1.05535,1.0965,1.0932,1.03435,0.96025,0.82615,0.7266
E1,01/08/2018,0.63425,0.57725,0.5348,0.52285,0.5304,0.58845,0.67745,0.764,0.7481,0.7404,0.76225,0.7625,0.78715,0.76485,0.7629,0.77225,0.8322,0.98595,1.05255,1.06095,1.0165,0.9306,0.8046,0.67885
E1,01/09/2018,0.58615,0.53805,0.497,0.4874,0.49765,0.53575,0.63185,0.70725,0.70395,0.6857,0.68875,0.68425,0.7036,0.6969,0.68205,0.71505,0.7783,0.92595,1.0201,1.0109,0.97635,0.91615,0.81025,0.6968
E1,01/10/2018,0.6303,0.56405,0.53665,0.52875,0.54265,0.58825,0.7004,0.79055,0.7415,0.71575,0.7075,0.7032,0.6925,0.68785,0.68075,0.6969,0.7672,0.92595,1.04365,1.03505,0.99735,0.92465,0.80675,0.70635
E1,01/11/2018,0.6188,0.56295,0.54145,0.53605,0.54015,0.5938,0.69175,0.77085,0.71035,0.6845,0.6801,0.6524,0.6473,0.62415,0.61375,0.61035,0.68155,0.8647,0.96005,0.97595,0.9499,0.89825,0.7996,0.7023
E1,01/12/2018,0.61975,0.566,0.53995,0.53215,0.54435,0.5965,0.6967,0.7716,0.73655,0.7227,0.7122,0.7085,0.67975,0.65045,0.6524,0.6374,0.7011,0.85895,0.9422,0.95425,0.9467,0.8861,0.8006,0.72045
E1,01/13/2018,0.65965,0.6042,0.56485,0.5533,0.5544,0.58475,0.62105,0.6969,0.76305,0.8105,0.805,0.81635,0.78045,0.74535,0.73525,0.737,0.78555,0.91075,0.9553,0.9548,0.91585,0.88125,0.7934,0.7311
E1,01/14/2018,0.65815,0.6039,0.56765,0.54255,0.5385,0.55725,0.6052,0.6712,0.775,0.82515,0.8472,0.83715,0.82235,0.7991,0.76045,0.7823,0.82245,0.96665,1.0213,1.0112,0.9701,0.91425,0.829,0.73895
E1,01/15/2018,0.65155,0.5987,0.554,0.5544,0.54465,0.58005,0.63575,0.7178,0.7655,0.81795,0.82075,0.80665,0.783,0.7899,0.7508,0.74645,0.81065,0.9826,1.06475,1.0474,0.99975,0.93565,0.7975,0.69645
E1,01/16/2018,0.6135,0.5556,0.52725,0.5152,0.5329,0.5756,0.6668,0.7537,0.7006,0.69925,0.6984,0.67985,0.65235,0.648,0.63465,0.64535,0.7158,0.8768,0.98335,1.0107,0.9611,0.88355,0.7606,0.67385
E1,01/17/2018,0.5898,0.5412,0.511,0.5105,0.51655,0.5677,0.66645,0.73565,0.6926,0.67015,0.65695,0.6458,0.6331,0.61895,0.6039,0.6267,0.7184,0.85065,0.96005,0.98815,0.93915,0.8968,0.7772,0.66915
E1,01/18/2018,0.60955,0.552,0.52565,0.52655,0.52905,0.57505,0.69475,0.7823,0.71445,0.6995,0.68855,0.6719,0.6589,0.6597,0.64985,0.66685,0.73845,0.9088,0.9997,1.01445,0.99035,0.91725,0.79695,0.6963
E1,01/19/2018,0.61775,0.5779,0.54465,0.53745,0.5509,0.60775,0.71515,0.7988,0.7416,0.72315,0.705,0.7025,0.68405,0.67845,0.6449,0.65995,0.7196,0.86985,0.99895,0.9993,0.99035,0.976,0.89155,0.7934
E1,01/20/2018,0.72375,0.6686,0.639,0.61635,0.62065,0.6578,0.70685,0.79635,0.8802,0.88815,0.87415,0.872,0.8249,0.7848,0.75485,0.7587,0.78715,0.9231,1.02085,1.02615,1.0044,0.97365,0.8822,0.79905
E1,01/21/2018,0.7437,0.68685,0.6424,0.6418,0.6433,0.66215,0.70995,0.79845,0.8713,0.9164,0.90185,0.87395,0.86395,0.857,0.82155,0.84275,0.8914,1.02275,1.125,1.1098,1.06845,0.98845,0.8435,0.73695
E1,01/22/2018,0.63855,0.6001,0.56265,0.56635,0.5767,0.62865,0.74355,0.8435,0.79205,0.75885,0.73645,0.7254,0.7185,0.68475,0.6866,0.69035,0.7588,0.93545,1.0558,1.0793,1.02155,0.94625,0.8364,0.7259
E1,01/23/2018,0.63555,0.59555,0.56885,0.56365,0.5683,0.646,0.74455,0.81075,0.75245,0.6921,0.67765,0.66455,0.64425,0.6106,0.6041,0.62415,0.6728,0.8622,1.00715,1.019,1.0053,0.94855,0.82565,0.71165
E1,01/24/2018,0.6505,0.61075,0.59425,0.58695,0.60035,0.6666,0.76475,0.8644,0.81755,0.77035,0.7519,0.71385,0.7007,0.66925,0.707,0.7461,0.84995,1.00815,1.09195,1.09495,1.03975,0.96955,0.8644,0.7519
E1,01/25/2018,0.66135,0.61845,0.5904,0.5808,0.59875,0.658,0.75985,0.83975,0.77965,0.74625,0.729,0.7083,0.688,0.6669,0.6509,0.66945,0.74325,0.8996,1.05265,1.09575,1.06105,1.00975,0.89935,0.78165
E1,01/26/2018,0.702,0.65115,0.62535,0.6204,0.6346,0.7005,0.8131,0.8675,0.82355,0.7864,0.74025,0.73585,0.70925,0.6868,0.6632,0.67405,0.7484,0.9014,1.02975,1.0299,1.0053,0.9615,0.8885,0.8001
E1,01/27/2018,0.7277,0.6606,0.6299,0.61685,0.6259,0.6524,0.6932,0.78165,0.86115,0.85985,0.86545,0.82455,0.77805,0.7428,0.7242,0.70645,0.7392,0.87265,0.98495,0.95855,0.93355,0.91455,0.84895,0.76865
E1,01/28/2018,0.68585,0.62175,0.58925,0.5799,0.58055,0.60905,0.6589,0.7377,0.80595,0.82415,0.8075,0.79625,0.7817,0.7461,0.6982,0.7061,0.7508,0.9044,1.0301,1.02865,0.96725,0.9093,0.78095,0.6874
E1,01/29/2018,0.61275,0.57135,0.54175,0.5426,0.5537,0.6198,0.74395,0.81065,0.76095,0.7374,0.72215,0.6783,0.6666,0.652,0.63455,0.665,0.7213,0.88835,1.0171,1.04165,1.0014,0.95985,0.8204,0.69765
E1,01/30/2018,0.6289,0.5887,0.5676,0.55935,0.57345,0.6385,0.75545,0.81345,0.7807,0.731,0.69855,0.6641,0.62555,0.59265,0.5649,0.58445,0.63075,0.78525,0.933,0.9635,0.9298,0.8592,0.7634,0.6667
E1,01/31/2018,0.60035,0.5666,0.5483,0.5345,0.56305,0.62865,0.7377,0.8118,0.75685,0.7,0.66185,0.64345,0.61955,0.59,0.5696,0.5656,0.6129,0.76675,0.9293,0.94395,0.93085,0.88005,0.75185,0.67215
E1,02/01/2018,0.6084,0.55665,0.52835,0.5319,0.5332,0.5956,0.70205,0.75865,0.7023,0.6734,0.63025,0.5908,0.57625,0.5517,0.5393,0.55675,0.6158,0.75125,0.8922,0.9253,0.8886,0.83875,0.73245,0.6469
E1,02/02/2018,0.58325,0.52355,0.50185,0.4925,0.5128,0.5555,0.6684,0.71715,0.6697,0.63375,0.60895,0.5981,0.586,0.5589,0.55125,0.55625,0.6051,0.73075,0.8481,0.84905,0.83655,0.80335,0.7264,0.64905
E1,02/03/2018,0.5594,0.51825,0.4983,0.48095,0.48915,0.5185,0.55045,0.63855,0.7139,0.7148,0.7138,0.69945,0.67375,0.653,0.6394,0.633,0.66335,0.73365,0.8352,0.84515,0.8203,0.77175,0.6992,0.62485
E1,02/04/2018,0.56395,0.52075,0.4877,0.47095,0.47115,0.4903,0.5206,0.5868,0.6674,0.7362,0.7521,0.7398,0.73495,0.7194,0.72935,0.703,0.70835,0.79195,0.8833,0.89145,0.89995,0.81755,0.7075,0.60305
E1,02/05/2018,0.52985,0.49465,0.46875,0.46445,0.47575,0.53745,0.6342,0.68725,0.65095,0.6293,0.60415,0.5936,0.60705,0.5875,0.5711,0.58105,0.63325,0.74625,0.90105,0.9031,0.87035,0.7951,0.7006,0.6044
E1,02/06/2018,0.53765,0.49595,0.47545,0.4616,0.486,0.53925,0.6452,0.6869,0.6486,0.6051,0.58635,0.57135,0.56435,0.55635,0.54765,0.56125,0.60495,0.7143,0.88175,0.87845,0.83925,0.7805,0.69285,0.61035
E1,02/07/2018,0.54185,0.50255,0.4796,0.46325,0.4868,0.5401,0.6223,0.69515,0.6415,0.62205,0.59845,0.5892,0.56115,0.5483,0.53235,0.5375,0.59005,0.72015,0.88625,0.89775,0.8466,0.78765,0.68065,0.6051
E1,02/08/2018,0.5401,0.49595,0.47525,0.4623,0.47425,0.53035,0.62785,0.6931,0.64605,0.6232,0.59405,0.58045,0.56075,0.5472,0.55285,0.55385,0.5993,0.7121,0.873,0.87735,0.8487,0.79415,0.69105,0.602
E1,02/09/2018,0.5365,0.4935,0.46685,0.46675,0.4765,0.52715,0.6179,0.68585,0.63705,0.6229,0.6047,0.5984,0.57885,0.5525,0.554,0.5563,0.59955,0.69735,0.8295,0.8229,0.78455,0.75135,0.68835,0.62595
E1,02/10/2018,0.55905,0.51795,0.4993,0.46785,0.46815,0.49525,0.5245,0.6038,0.6859,0.7147,0.70945,0.71575,0.7052,0.68255,0.6526,0.63795,0.66775,0.72645,0.853,0.8474,0.8184,0.7902,0.7129,0.64155
E1,02/11/2018,0.57765,0.54355,0.5187,0.5049,0.50025,0.5303,0.575,0.64385,0.732,0.7904,0.79765,0.8026,0.7806,0.7637,0.7506,0.7506,0.77995,0.86855,1.03055,1.0132,0.9893,0.91255,0.8092,0.7006
