Profile,Date,1:00 am,2:00 am,3:00 am,4:00 am,5:00 am,6:00 am,7:00 am,8:00 am,9:00 am,10:00 am,11:00 am,12:00 pm,1:00 pm,2:00 pm,3:00 pm,4:00 pm,5:00 pm,6:00 pm,7:00 pm,8:00 pm,9:00 pm,10:00 pm,11:00 pm,12:00 am
E1,01/01/2003,0.7582,0.68465,0.6103,0.5767,0.5643,0.57595,0.5961,0.6433,0.72315,0.80215,0.8644,0.86745,0.8294,0.7681,0.7119,0.7173,0.87425,1.0497,1.10525,1.09625,1.06925,0.9921,0.8332,0.6964
E1,01/02/2003,0.5973,0.5292,0.50255,0.49935,0.5066,0.55165,0.6573,0.7453,0.7555,0.76995,0.77835,0.7645,0.74575,0.70505,0.6915,0.6929,0.8376,1.06075,1.17455,1.1122,1.0809,0.9844,0.8416,0.68915
E1,01/03/2003,0.5552,0.5278,0.4872,0.49235,0.4896,0.53475,0.6509,0.74215,0.7287,0.75255,0.78585,0.7743,0.71605,0.6684,0.64845,0.6444,0.76055,1.0134,1.08485,1.04105,0.9909,0.9277,0.83495,0.71775
E1,01/04/2003,0.60375,0.5283,0.492,0.4823,0.47625,0.4913,0.54395,0.6811,0.82035,0.8361,0.81235,0.82095,0.78705,0.72195,0.69815,0.72335,0.77295,0.9947,1.05045,1.02195,0.93955,0.89445,0.8099,0.69535
E1,01/05/2003,0.57925,0.5167,0.4626,0.44835,0.44265,0.4584,0.52735,0.6235,0.7434,0.8355,0.81705,0.7917,0.78515,0.7416,0.69905,0.7018,0.7605,0.95945,1.07295,1.04445,1.0324,0.9123,0.75705,0.62235
E1,01/06/2003,0.50955,0.4566,0.43355,0.4442,0.45985,0.52625,0.7045,0.79425,0.7198,0.70675,0.68735,0.68115,0.6476,0.60855,0.5875,0.60435,0.70455,0.93295,1.06835,1.0347,0.974,0.9091,0.7545,0.6277
E1,01/07/2003,0.5461,0.4981,0.4678,0.46845,0.4832,0.5518,0.72215,0.85945,0.7563,0.71215,0.7167,0.69115,0.6416,0.6054,0.59385,0.63005,0.7125,0.95135,1.0721,1.0567,1.0601,0.93845,0.80455,0.63625
E1,01/08/2003,0.52355,0.49125,0.4674,0.4881,0.49845,0.5498,0.7056,0.82205,0.7447,0.70545,0.6523,0.6401,0.6615,0.6335,0.6378,0.67805,0.78725,0.97125,1.0889,1.07355,1.0266,0.92805,0.78045,0.6329
E1,01/09/2003,0.52635,0.4741,0.45495,0.4592,0.4804,0.54545,0.73975,0.8539,0.7676,0.7454,0.72925,0.687,0.6649,0.6541,0.65285,0.6924,0.86735,1.04025,1.1379,1.14365,1.0925,0.97275,0.8201,0.67025
E1,01/10/2003,0.53765,0.48075,0.45575,0.44805,0.47095,0.53345,0.724,0.83895,0.7785,0.7397,0.68545,0.68005,0.6454,0.62325,0.59185,0.67825,0.76645,0.9135,1.0334,1.0032,0.9297,0.86865,0.76835,0.6356
E1,01/11/2003,0.536,0.4934,0.4635,0.46415,0.4662,0.4649,0.53945,0.65635,0.7455,0.83635,0.8358,0.8067,0.80265,0.8004,0.7805,0.75805,0.8304,0.9811,1.0494,0.9886,0.94255,0.87035,0.7804,0.6614
E1,01/12/2003,0.56815,0.51935,0.46965,0.4516,0.4479,0.47555,0.5221,0.64735,0.7432,0.7957,0.78995,0.8331,0.80795,0.79255,0.754,0.8121,0.9081,1.07315,1.10425,1.1072,1.0428,0.9017,0.7395,0.59285
E1,01/13/2003,0.49215,0.45105,0.4256,0.4214,0.441,0.5032,0.67115,0.78535,0.728,0.6745,0.65985,0.6551,0.6411,0.64325,0.59695,0.66085,0.72025,0.95745,1.0509,1.031,0.9913,0.8971,0.75265,0.5923
E1,01/14/2003,0.5038,0.4559,0.42305,0.4187,0.4381,0.5236,0.6824,0.78785,0.69985,0.7042,0.63435,0.6164,0.6285,0.6066,0.56985,0.61205,0.6858,0.9154,1.06185,1.02275,0.9724,0.894,0.74785,0.6029
E1,01/15/2003,0.51265,0.4594,0.43435,0.44565,0.4561,0.51205,0.7043,0.82635,0.73305,0.6759,0.6391,0.61415,0.58765,0.57305,0.56335,0.6062,0.68095,0.87475,0.99995,0.99615,0.99815,0.90555,0.7795,0.6109
E1,01/16/2003,0.51805,0.4834,0.46305,0.47645,0.49645,0.55045,0.74515,0.8562,0.776,0.69045,0.6489,0.6409,0.6034,0.5768,0.543,0.5772,0.6774,0.9372,1.05965,1.0193,0.9427,0.9044,0.79615,0.62225
E1,01/17/2003,0.5442,0.46925,0.46365,0.4709,0.49705,0.5673,0.7559,0.8214,0.76285,0.7331,0.66245,0.63995,0.6052,0.6257,0.5923,0.6275,0.7006,0.9034,0.99865,0.9949,0.95985,0.91145,0.80175,0.64405
E1,01/18/2003,0.56695,0.5023,0.47065,0.4663,0.4716,0.5148,0.6004,0.66485,0.81625,0.86045,0.86965,0.84475,0.76425,0.72365,0.6956,0.70225,0.7885,0.9406,1.0304,0.9968,0.95575,0.896,0.7676,0.6642
E1,01/19/2003,0.5671,0.50785,0.49725,0.4899,0.4867,0.51365,0.5782,0.67025,0.8011,0.89305,0.86045,0.8813,0.8259,0.8019,0.7185,0.76335,0.8308,0.9813,1.09585,1.06445,1.02645,0.93145,0.792,0.65325
E1,01/20/2003,0.5635,0.4886,0.463,0.45575,0.48685,0.5117,0.6105,0.72065,0.82965,0.884,0.9239,0.9153,0.8393,0.8121,0.793,0.8116,0.89415,1.06845,1.14565,1.1442,1.08945,0.97155,0.7915,0.6313
E1,01/21/2003,0.557,0.4976,0.46235,0.47825,0.4872,0.54915,0.74395,0.8471,0.72905,0.71535,0.6793,0.6244,0.6593,0.63525,0.6058,0.65165,0.7871,0.99965,1.07405,1.07835,1.0469,0.9157,0.7617,0.61745
E1,01/22/2003,0.50295,0.4704,0.45835,0.45465,0.46075,0.5316,0.71395,0.80475,0.75845,0.69555,0.65125,0.6183,0.6188,0.6278,0.61535,0.65665,0.77135,0.9512,1.06555,1.0626,0.9876,0.8776,0.74875,0.5982
E1,01/23/2003,0.496,0.4713,0.4261,0.42335,0.44555,0.51735,0.68955,0.80255,0.71535,0.65385,0.6482,0.6016,0.5775,0.5729,0.62175,0.6559,0.77605,0.89925,1.00215,0.9812,0.938,0.89805,0.73915,0.5946
E1,01/24/2003,0.5076,0.4583,0.43125,0.4363,0.45035,0.5126,0.6767,0.7658,0.7248,0.7151,0.70175,0.674,0.6456,0.6397,0.60245,0.6215,0.70185,0.8584,0.97605,0.9475,0.89865,0.8302,0.7278,0.61445
E1,01/25/2003,0.52515,0.4749,0.42825,0.4209,0.42755,0.4514,0.53325,0.6431,0.72575,0.78545,0.8141,0.81195,0.78095,0.73585,0.68415,0.738,0.76915,0.9167,0.9788,0.9335,0.88785,0.8358,0.73415,0.6415
E1,01/26/2003,0.5478,0.49305,0.4818,0.46675,0.4475,0.45405,0.5258,0.63655,0.73755,0.83985,0.8366,0.77205,0.77015,0.76295,0.7387,0.73945,0.76435,0.91155,0.986,0.9794,0.96975,0.83065,0.7061,0.56605
E1,01/27/2003,0.4896,0.44165,0.40735,0.4146,0.41805,0.49,0.65785,0.7572,0.67355,0.6679,0.65115,0.6592,0.65785,0.61765,0.5877,0.6216,0.7175,0.8915,1.02715,1.0202,0.97975,0.8885,0.71125,0.5785
E1,01/28/2003,0.47755,0.44685,0.4324,0.4267,0.44335,0.4994,0.66695,0.77105,0.70005,0.6745,0.64615,0.6342,0.5991,0.5276,0.557,0.5763,0.67285,0.8745,0.99245,0.99895,0.94455,0.853,0.72275,0.58535
E1,01/29/2003,0.4984,0.46185,0.43305,0.44385,0.46,0.5141,0.72035,0.8013,0.6998,0.685,0.6601,0.6181,0.58885,0.5743,0.5869,0.61515,0.64505,0.82395,1.02025,1.02615,0.94715,0.8742,0.7591,0.59615
E1,01/30/2003,0.4996,0.4491,0.4384,0.4295,0.4622,0.5205,0.69285,0.7858,0.6976,0.6862,0.66305,0.62395,0.5744,0.58155,0.5645,0.5744,0.6449,0.83235,1.00455,0.9568,0.9294,0.85,0.7046,0.5716
E1,01/31/2003,0.48095,0.4356,0.4158,0.4176,0.44385,0.4931,0.6692,0.77685,0.714,0.69715,0.6413,0.62415,0.60725,0.58295,0.56095,0.59555,0.68015,0.84535,0.97585,0.92945,0.8988,0.83205,0.71475,0.5944
E1,02/01/2003,0.5141,0.46065,0.4242,0.4271,0.42725,0.4486,0.5206,0.62335,0.7699,0.7947,0.80265,0.75305,0.6948,0.6858,0.70845,0.683,0.76585,0.89185,0.9841,0.95865,0.9077,0.865,0.78915,0.6719
E1,02/02/2003,0.56065,0.52615,0.48965,0.47405,0.48625,0.494,0.57855,0.6607,0.781,0.8679,0.8714,0.80315,0.73295,0.69165,0.64545,0.681,0.75125,0.9221,1.11215,1.0795,1.0423,0.9299,0.8,0.6255
E1,02/03/2003,0.52695,0.47035,0.45225,0.4529,0.48445,0.5727,0.76665,0.854,0.72135,0.6918,0.64545,0.63395,0.60255,0.5723,0.5509,0.59165,0.65455,0.8542,1.04705,1.05485,1.0101,0.9257,0.7635,0.6059
E1,02/04/2003,0.51845,0.4856,0.4703,0.4796,0.5045,0.5761,0.79135,0.84995,0.75395,0.69945,0.6312,0.61845,0.5838,0.5443,0.52365,0.5678,0.63035,0.8248,1.02215,0.98685,0.9814,0.87565,0.7427,0.6351
E1,02/05/2003,0.5544,0.50625,0.4778,0.5,0.52035,0.5921,0.7851,0.85195,0.76745,0.73205,0.6642,0.65475,0.62415,0.59015,0.59325,0.58515,0.67605,0.8412,1.031,1.0292,0.99275,0.93165,0.78755,0.6295
