Profile,Date,1:00 am,2:00 am,3:00 am,4:00 am,5:00 am,6:00 am,7:00 am,8:00 am,9:00 am,10:00 am,11:00 am,12:00 pm,1:00 pm,2:00 pm,3:00 pm,4:00 pm,5:00 pm,6:00 pm,7:00 pm,8:00 pm,9:00 pm,10:00 pm,11:00 pm,12:00 am
E1,01/01/2019,0.87645,0.82395,0.78805,0.76225,0.7544,0.77765,0.81745,0.8582,0.88695,0.87295,0.857,0.878,0.87635,0.83255,0.80985,0.83055,0.94975,1.1866,1.23755,1.2514,1.2149,1.13005,0.99715,0.90985
E1,01/02/2019,0.8192,0.76915,0.7431,0.7445,0.7696,0.83295,0.9175,0.98945,0.9359,0.8581,0.8119,0.7894,0.747,0.7218,0.69725,0.75525,0.8738,1.13745,1.26485,1.2586,1.22355,1.1627,1.0391,0.9241
E1,01/03/2019,0.84935,0.787,0.76085,0.75645,0.7681,0.82205,0.90985,0.95695,0.9312,0.8617,0.8225,0.776,0.73315,0.7216,0.70775,0.7445,0.88195,1.1188,1.2331,1.23475,1.1964,1.14505,1.01695,0.91515
E1,01/04/2019,0.81305,0.7569,0.73775,0.7206,0.726,0.78665,0.8816,0.9609,0.93735,0.85765,0.79945,0.76385,0.73,0.6987,0.6849,0.73895,0.8448,1.0772,1.1677,1.1899,1.15195,1.08955,0.98405,0.88675
E1,01/05/2019,0.7835,0.72505,0.68505,0.664,0.65375,0.686,0.73395,0.82565,0.9051,0.9418,0.96755,0.9956,1.01955,1.02485,1.0214,1.0308,1.079,1.19265,1.22485,1.18045,1.13955,1.0579,0.93175,0.85085
E1,01/06/2019,0.772,0.7157,0.6779,0.65815,0.65525,0.67635,0.7328,0.8164,0.8685,0.9313,0.98545,1.0394,1.08025,1.0867,1.1176,1.1518,1.21025,1.31125,1.29305,1.25065,1.2024,1.07375,0.9285,0.8189
E1,01/07/2019,0.73145,0.6649,0.63195,0.61845,0.63335,0.68105,0.78535,0.85915,0.80235,0.76345,0.72845,0.7124,0.6936,0.6924,0.6885,0.73795,0.87005,1.0783,1.14165,1.12475,1.09435,1.0112,0.8577,0.76845
E1,01/08/2019,0.6739,0.61605,0.5949,0.5806,0.59215,0.65315,0.736,0.83025,0.78645,0.724,0.7327,0.73445,0.7342,0.71025,0.7148,0.7611,0.8593,1.04025,1.1124,1.11555,1.0753,0.97525,0.8578,0.76385
E1,01/09/2019,0.6689,0.62505,0.58335,0.5703,0.57675,0.6417,0.73155,0.8238,0.74715,0.7023,0.68435,0.68435,0.6897,0.67965,0.68025,0.69735,0.80185,0.9816,1.07895,1.09185,1.053,0.983,0.85305,0.7505
E1,01/10/2019,0.6668,0.62685,0.60575,0.593,0.5979,0.66695,0.752,0.8493,0.7611,0.719,0.689,0.6609,0.6335,0.6181,0.6159,0.6438,0.7609,0.9659,1.0853,1.09715,1.05855,1.0047,0.87235,0.7672
E1,01/11/2019,0.6887,0.6389,0.61055,0.6025,0.61605,0.6676,0.7681,0.86605,0.7866,0.7387,0.7183,0.70915,0.70165,0.68915,0.68315,0.7474,0.84005,1.02435,1.077,1.08,1.05235,0.99675,0.88235,0.78495
E1,01/12/2019,0.70975,0.67075,0.6336,0.60595,0.5985,0.6331,0.68285,0.76835,0.8088,0.79765,0.78225,0.7539,0.72885,0.70055,0.70465,0.7245,0.82765,1.00825,1.05735,1.0313,0.99735,0.95035,0.85695,0.7535
E1,01/13/2019,0.6843,0.6412,0.6088,0.5978,0.59985,0.63805,0.6837,0.753,0.80925,0.8052,0.81425,0.7868,0.78405,0.78335,0.78185,0.81255,0.90245,1.0951,1.15675,1.1676,1.1096,1.0228,0.87945,0.7577
E1,01/14/2019,0.6741,0.64125,0.61795,0.60865,0.6253,0.6927,0.80245,0.91255,0.84265,0.8077,0.78105,0.78,0.77125,0.74935,0.7394,0.7988,0.9152,1.10605,1.20935,1.18795,1.13245,1.0321,0.8881,0.785
E1,01/15/2019,0.6994,0.65385,0.6337,0.62545,0.63565,0.69225,0.8023,0.89965,0.84955,0.8076,0.7736,0.78155,0.79045,0.78345,0.80325,0.85545,0.9346,1.09465,1.18125,1.1708,1.1389,1.04035,0.88105,0.78385
E1,01/16/2019,0.69195,0.64275,0.62515,0.60875,0.6134,0.66235,0.7673,0.84775,0.7852,0.73045,0.73315,0.72685,0.7656,0.78905,0.8142,0.86025,0.9512,1.09845,1.1554,1.13635,1.0938,1.0029,0.8596,0.7499
E1,01/17/2019,0.66255,0.61265,0.58955,0.5828,0.5862,0.63785,0.73795,0.83565,0.78485,0.74175,0.7193,0.68855,0.67175,0.67545,0.68515,0.7331,0.83095,1.0161,1.09885,1.1102,1.07075,0.9889,0.8653,0.75405
E1,01/18/2019,0.6761,0.6345,0.60655,0.5957,0.5992,0.6596,0.7568,0.85015,0.77995,0.7265,0.69745,0.66685,0.6504,0.6372,0.6421,0.67655,0.76915,0.95455,1.0349,1.0199,0.98125,0.92865,0.841,0.75065
E1,01/19/2019,0.672,0.6211,0.5824,0.56915,0.56925,0.605,0.6423,0.72495,0.77305,0.7761,0.77905,0.7353,0.7196,0.68735,0.6734,0.7062,0.78705,0.9329,0.9769,0.9434,0.91525,0.8867,0.80375,0.73145
E1,01/20/2019,0.6522,0.59115,0.56145,0.55005,0.53805,0.56275,0.5944,0.68515,0.7637,0.8073,0.83,0.80265,0.78655,0.77615,0.7759,0.81525,0.90035,1.04375,1.0892,1.06825,1.0291,0.952,0.85845,0.7674
E1,01/21/2019,0.67705,0.62555,0.6041,0.5951,0.6076,0.658,0.7191,0.7958,0.8131,0.7903,0.7764,0.76155,0.74545,0.72535,0.70915,0.7117,0.82845,1.051,1.18905,1.1758,1.13685,1.0467,0.8831,0.79015
E1,01/22/2019,0.70755,0.6745,0.6628,0.6492,0.6694,0.7449,0.86755,0.95225,0.81495,0.74635,0.69155,0.6721,0.6294,0.61025,0.58865,0.6233,0.7456,0.9725,1.1131,1.16555,1.1293,1.05175,0.9035,0.7992
E1,01/23/2019,0.71715,0.6825,0.67125,0.6712,0.68685,0.76305,0.89935,0.98085,0.83165,0.72035,0.6606,0.62625,0.595,0.58065,0.5858,0.6322,0.7357,0.97805,1.12765,1.1287,1.08215,1.00045,0.86705,0.7696
E1,01/24/2019,0.7189,0.6662,0.6645,0.65695,0.66385,0.72565,0.85905,0.9373,0.8089,0.72205,0.684,0.64565,0.6074,0.58465,0.58095,0.6119,0.7004,0.926,1.0739,1.08665,1.05525,0.9721,0.85085,0.75615
E1,01/25/2019,0.6885,0.65215,0.63535,0.62875,0.64535,0.72395,0.84415,0.9221,0.81545,0.73385,0.69375,0.64795,0.61245,0.57255,0.56555,0.59115,0.6821,0.8826,1.03015,1.02235,0.9994,0.9584,0.85375,0.77355
E1,01/26/2019,0.70165,0.6527,0.6333,0.6173,0.6139,0.65285,0.7186,0.79535,0.8261,0.7878,0.755,0.74945,0.7374,0.72155,0.72375,0.73815,0.81195,0.9632,1.0273,1.01925,0.99355,0.92985,0.83395,0.74795
E1,01/27/2019,0.6884,0.6308,0.6046,0.59025,0.59905,0.62125,0.66885,0.7527,0.78345,0.78755,0.77885,0.74345,0.71615,0.7041,0.6633,0.6929,0.7776,0.9746,1.07795,1.0682,1.0476,0.9547,0.8214,0.69835
E1,01/28/2019,0.61045,0.5796,0.5629,0.5542,0.5739,0.63825,0.7446,0.8289,0.73665,0.68425,0.6454,0.62395,0.62115,0.5937,0.581,0.6319,0.7453,0.9338,1.0598,1.07645,1.0274,0.93775,0.7889,0.6982
E1,01/29/2019,0.62875,0.579,0.5656,0.5519,0.57125,0.6364,0.73175,0.8157,0.72775,0.6708,0.62535,0.57935,0.5625,0.5618,0.55085,0.57575,0.70145,0.90045,1.05415,1.05225,1.00545,0.9342,0.7846,0.69385
E1,01/30/2019,0.6252,0.57835,0.56335,0.55635,0.57665,0.6479,0.73625,0.8094,0.72985,0.6768,0.62345,0.6,0.5679,0.54965,0.54585,0.58715,0.6756,0.89465,1.0082,1.015,0.9765,0.9039,0.77485,0.68915
E1,01/31/2019,0.6071,0.5639,0.5482,0.53275,0.5488,0.60715,0.7048,0.80045,0.71105,0.6654,0.63945,0.6107,0.607,0.58745,0.55785,0.57745,0.69515,0.875,1.0119,1.02625,1.0016,0.91265,0.78985,0.6996
E1,02/01/2019,0.61315,0.56365,0.54215,0.5346,0.5515,0.61545,0.73205,0.8041,0.7294,0.6772,0.67745,0.6728,0.66875,0.6731,0.6855,0.7373,0.85145,0.9883,1.0802,1.069,1.02065,0.97015,0.8599,0.75885
