Profile,Date,1:00 am,2:00 am,3:00 am,4:00 am,5:00 am,6:00 am,7:00 am,8:00 am,9:00 am,10:00 am,11:00 am,12:00 pm,1:00 pm,2:00 pm,3:00 pm,4:00 pm,5:00 pm,6:00 pm,7:00 pm,8:00 pm,9:00 pm,10:00 pm,11:00 pm,12:00 am
E1,01/01/2004,0.74605,0.6906,0.61905,0.57735,0.56755,0.5854,0.63675,0.6832,0.81715,0.893,1.0109,1.0336,1.03885,0.99845,0.95515,0.97005,1.0444,1.1655,1.21925,1.17125,1.12265,1.083,0.9311,0.7579
E1,01/02/2004,0.6407,0.58585,0.557,0.5397,0.55585,0.6207,0.6941,0.8019,0.85635,0.89595,0.9821,0.9673,0.94235,0.86695,0.86275,0.87455,1.0222,1.2285,1.2365,1.2333,1.18075,1.1323,1.0066,0.829
E1,01/03/2004,0.7128,0.64375,0.60105,0.59945,0.5987,0.62485,0.69735,0.79565,0.9049,0.95135,0.9502,0.9269,0.91695,0.8952,0.8452,0.88675,0.9311,1.18795,1.2772,1.2493,1.1879,1.13175,0.99795,0.84515
E1,01/04/2004,0.746,0.66435,0.6526,0.6343,0.6514,0.67915,0.7044,0.82435,0.97865,0.9996,0.9702,0.9772,0.93315,0.87415,0.86375,0.847,1.00375,1.23015,1.27215,1.2425,1.23225,1.1222,0.9456,0.8216
E1,01/05/2004,0.6702,0.6135,0.5905,0.6062,0.6116,0.7088,0.88975,0.96975,0.88615,0.84885,0.8396,0.76635,0.7586,0.7066,0.69965,0.72155,0.84855,1.17,1.2402,1.28745,1.2167,1.1178,0.9732,0.7957
E1,01/06/2004,0.69525,0.61655,0.58155,0.58175,0.5928,0.6774,0.84705,0.94265,0.8638,0.8424,0.80515,0.76835,0.77945,0.77425,0.7468,0.83575,0.9291,1.14765,1.22045,1.20375,1.2037,1.0924,0.95145,0.792
E1,01/07/2004,0.6375,0.58795,0.56135,0.548,0.56625,0.6462,0.7883,0.8859,0.7848,0.75555,0.75615,0.72575,0.71045,0.69375,0.7111,0.73675,0.81775,1.00285,1.08345,1.1044,1.10675,1.01575,0.8664,0.73095
E1,01/08/2004,0.608,0.5426,0.51045,0.50495,0.52645,0.59885,0.7639,0.8687,0.78975,0.72535,0.69765,0.70115,0.70635,0.644,0.6067,0.62465,0.728,0.97915,1.07855,1.07215,1.0523,0.94975,0.83835,0.727
E1,01/09/2004,0.59725,0.54095,0.50725,0.48635,0.50725,0.58365,0.76495,0.88485,0.78725,0.78085,0.7837,0.7793,0.7543,0.7167,0.7063,0.7219,0.82925,1.0178,1.09195,1.0464,1.0051,0.9444,0.82035,0.7125
E1,01/10/2004,0.6266,0.56645,0.52635,0.5106,0.50445,0.5501,0.60525,0.70115,0.82725,0.8547,0.9189,0.86175,0.8348,0.79785,0.75455,0.7555,0.83725,1.01645,1.1159,1.0657,0.9945,0.93145,0.8578,0.7402
E1,01/11/2004,0.6362,0.56955,0.51695,0.5078,0.51995,0.5429,0.61645,0.7059,0.8374,0.93045,0.8693,0.8736,0.8137,0.8039,0.7804,0.8039,0.90055,1.0579,1.157,1.1402,1.09615,1.0083,0.84495,0.69025
E1,01/12/2004,0.58445,0.54165,0.5234,0.49975,0.51715,0.61115,0.7892,0.88655,0.81335,0.7617,0.76275,0.7424,0.6965,0.69965,0.6889,0.72415,0.81725,1.0933,1.16095,1.1733,1.10155,0.991,0.84945,0.69085
E1,01/13/2004,0.589,0.533,0.52565,0.5083,0.51665,0.60455,0.7715,0.87525,0.8358,0.7888,0.8141,0.7418,0.74235,0.68025,0.65615,0.68775,0.8292,1.01425,1.1381,1.1796,1.12335,1.02385,0.86825,0.70855
E1,01/14/2004,0.6056,0.5557,0.529,0.52005,0.5451,0.6166,0.8142,0.9154,0.83095,0.7882,0.78705,0.7886,0.7802,0.76605,0.78365,0.8076,0.85255,1.0903,1.19595,1.16375,1.146,1.0678,0.86795,0.7106
E1,01/15/2004,0.62615,0.57905,0.5369,0.5225,0.542,0.6293,0.79295,0.91625,0.82615,0.7871,0.744,0.7385,0.7364,0.67675,0.6803,0.7282,0.79305,1.02365,1.1596,1.1542,1.1238,1.0053,0.8651,0.6987
E1,01/16/2004,0.58815,0.53565,0.5052,0.49795,0.5183,0.60905,0.771,0.88405,0.8528,0.7966,0.7781,0.73815,0.74065,0.7526,0.7529,0.7477,0.84645,1.02615,1.11255,1.11795,1.06115,0.9806,0.86235,0.73585
E1,01/17/2004,0.64935,0.5825,0.5281,0.5071,0.51445,0.55815,0.63875,0.7629,0.86845,0.88385,0.89065,0.8889,0.8882,0.84725,0.8244,0.8152,0.89055,1.0348,1.12425,1.09625,1.04555,0.9793,0.87045,0.75265
E1,01/18/2004,0.64905,0.5696,0.53235,0.50975,0.52095,0.54385,0.6308,0.73685,0.8404,0.9004,0.8793,0.8651,0.85335,0.8458,0.8143,0.78085,0.80185,1.033,1.1197,1.09615,1.0682,0.976,0.86915,0.73025
E1,01/19/2004,0.63155,0.54225,0.51405,0.50535,0.52045,0.5737,0.6779,0.8149,0.89615,0.9543,0.95265,0.9593,0.9141,0.9302,0.8694,0.8677,0.95315,1.13165,1.2248,1.19845,1.14145,1.05975,0.88355,0.6855
