Profile,Date,1:00 am,2:00 am,3:00 am,4:00 am,5:00 am,6:00 am,7:00 am,8:00 am,9:00 am,10:00 am,11:00 am,12:00 pm,1:00 pm,2:00 pm,3:00 pm,4:00 pm,5:00 pm,6:00 pm,7:00 pm,8:00 pm,9:00 pm,10:00 pm,11:00 pm,12:00 am
E1,01/01/2024,0.69185,0.64935,0.6015,0.56465,0.55495,0.56215,0.58475,0.63,0.66165,0.6652,0.66015,0.6539,0.6462,0.63415,0.625,0.65105,0.74685,0.88915,0.95205,0.9498,0.9241,0.8921,0.8203,0.7293
E1,01/02/2024,0.67425,0.6205,0.57945,0.55735,0.5535,0.5853,0.63615,0.7026,0.7298,0.72175,0.69955,0.68165,0.665,0.667,0.68405,0.7339,0.82385,0.94765,1.00965,0.99505,0.96765,0.91585,0.82715,0.73075
E1,01/03/2024,0.6739,0.6205,0.57865,0.55525,0.553,0.5809,0.6349,0.7013,0.70295,0.67505,0.65765,0.6489,0.6572,0.6437,0.63175,0.6651,0.7518,0.90375,0.9942,1.00265,0.97225,0.93845,0.8547,0.7547
E1,01/04/2024,0.7042,0.65255,0.61175,0.59235,0.5912,0.6232,0.68495,0.7517,0.74605,0.6991,0.6489,0.60895,0.59,0.5773,0.56645,0.59375,0.6954,0.8609,0.9567,0.9658,0.95235,0.91625,0.8392,0.74135
E1,01/05/2024,0.6852,0.63255,0.5912,0.56555,0.56085,0.5903,0.65045,0.71145,0.7057,0.6625,0.6253,0.59095,0.5742,0.56095,0.5597,0.59635,0.6849,0.8262,0.89755,0.9133,0.9059,0.88495,0.8313,0.7546
E1,01/06/2024,0.7188,0.6748,0.6339,0.613,0.6022,0.6143,0.65565,0.72265,0.775,0.80205,0.8074,0.8099,0.82965,0.851,0.86795,0.87015,0.90475,0.9945,1.02385,1.0181,0.99665,0.96315,0.902,0.81255
E1,01/07/2024,0.76405,0.7137,0.67475,0.6501,0.6424,0.6631,0.7105,0.78245,0.8177,0.80325,0.77015,0.74105,0.724,0.71415,0.7118,0.7444,0.8468,1.01195,1.09955,1.09875,1.0732,1.02735,0.92705,0.811
E1,01/08/2024,0.7527,0.70455,0.6642,0.6549,0.6654,0.71185,0.803,0.87935,0.8285,0.759,0.70295,0.66455,0.63635,0.62095,0.6047,0.63845,0.75715,0.94285,1.04705,1.0565,1.03805,0.99475,0.8916,0.7777
E1,01/09/2024,0.7192,0.67115,0.6256,0.60195,0.60215,0.6465,0.73555,0.8084,0.77225,0.72335,0.6919,0.66905,0.6522,0.63015,0.61685,0.6415,0.7431,0.91725,1.01005,1.02095,0.99555,0.9518,0.86525,0.7663
E1,01/10/2024,0.7149,0.6672,0.6337,0.6124,0.61695,0.66175,0.74755,0.8271,0.79805,0.74775,0.7136,0.6975,0.68855,0.6833,0.69205,0.73275,0.81605,0.96025,1.02945,1.04025,1.0097,0.96975,0.8736,0.7668
E1,01/11/2024,0.71675,0.6737,0.6399,0.6294,0.639,0.6816,0.7781,0.85895,0.7965,0.7188,0.663,0.6177,0.5902,0.56615,0.5586,0.5925,0.7152,0.91005,1.019,1.03815,1.0363,1.00785,0.92885,0.8305
E1,01/12/2024,0.77935,0.7296,0.685,0.6661,0.67205,0.70705,0.7898,0.8705,0.8356,0.77865,0.72835,0.6862,0.67865,0.67075,0.66535,0.70535,0.8048,0.9267,0.99025,0.99835,0.9828,0.9536,0.88095,0.7923
E1,01/13/2024,0.741,0.69195,0.6461,0.61345,0.60295,0.6197,0.6582,0.7237,0.7875,0.8356,0.85105,0.84785,0.8391,0.8319,0.8294,0.8459,0.8954,0.96695,0.98515,0.97585,0.9434,0.9042,0.8377,0.7584
E1,01/14/2024,0.7047,0.64765,0.59565,0.5682,0.5585,0.57125,0.6027,0.66385,0.70065,0.6994,0.68785,0.6834,0.66725,0.6553,0.65065,0.6687,0.7449,0.8682,0.93055,0.93015,0.90585,0.8755,0.8066,0.7193
E1,01/15/2024,0.6693,0.6228,0.57945,0.55275,0.54735,0.5704,0.61855,0.68165,0.7192,0.7273,0.7228,0.71035,0.689,0.67085,0.6645,0.68355,0.7757,0.918,0.9889,0.9873,0.9657,0.92215,0.8281,0.72735
E1,01/16/2024,0.6695,0.6124,0.5751,0.5561,0.561,0.59915,0.6855,0.76465,0.7443,0.7093,0.6724,0.64095,0.6289,0.63225,0.6351,0.67405,0.7615,0.8979,0.97015,0.97535,0.95165,0.8991,0.80475,0.6955
E1,01/17/2024,0.6437,0.5969,0.5558,0.5336,0.53615,0.5714,0.64635,0.72215,0.6894,0.6348,0.5869,0.5528,0.53985,0.5192,0.51525,0.54235,0.6249,0.79285,0.89495,0.90765,0.8991,0.87375,0.7923,0.6969
E1,01/18/2024,0.65735,0.6096,0.57145,0.55595,0.56175,0.59925,0.6841,0.76875,0.7332,0.66975,0.62605,0.60595,0.59645,0.57955,0.569,0.58525,0.6785,0.83695,0.92345,0.9254,0.91105,0.8763,0.797,0.7021
E1,01/19/2024,0.65685,0.61095,0.57125,0.5453,0.5473,0.5806,0.65425,0.7363,0.71015,0.67395,0.649,0.63795,0.6518,0.65535,0.66525,0.7139,0.7793,0.8723,0.91905,0.90165,0.87765,0.84585,0.788,0.7132
E1,01/20/2024,0.6697,0.61685,0.5695,0.53835,0.52575,0.5331,0.5686,0.6303,0.68415,0.7087,0.7009,0.69585,0.7102,0.7304,0.74895,0.7712,0.81925,0.87345,0.89215,0.8765,0.8546,0.8249,0.7672,0.6937
