Profile,Date,1:00 am,2:00 am,3:00 am,4:00 am,5:00 am,6:00 am,7:00 am,8:00 am,9:00 am,10:00 am,11:00 am,12:00 pm,1:00 pm,2:00 pm,3:00 pm,4:00 pm,5:00 pm,6:00 pm,7:00 pm,8:00 pm,9:00 pm,10:00 pm,11:00 pm,12:00 am
E1,01/01/2022,0.84165,0.78025,0.734,0.70605,0.6962,0.7078,0.74205,0.79645,0.82935,0.82445,0.80245,0.789,0.7776,0.7646,0.75495,0.7681,0.8556,1.01895,1.10405,1.10435,1.08505,1.0509,0.9796,0.884
E1,01/02/2022,0.8096,0.7499,0.7116,0.6962,0.69605,0.71665,0.7598,0.83495,0.8762,0.87165,0.8468,0.8297,0.80215,0.77935,0.7716,0.79505,0.90405,1.0691,1.13715,1.1289,1.1098,1.05465,0.9466,0.82925
E1,01/03/2022,0.74475,0.6826,0.65045,0.6355,0.6445,0.681,0.7543,0.82265,0.82505,0.8084,0.79935,0.80085,0.7996,0.78935,0.7928,0.8223,0.9105,1.06115,1.13085,1.11315,1.07435,1.00835,0.89365,0.77585
E1,01/04/2022,0.69375,0.6396,0.60115,0.58525,0.59545,0.6291,0.6979,0.7758,0.7812,0.7641,0.73725,0.7232,0.7107,0.69445,0.68685,0.69405,0.77715,0.9396,1.0274,1.0259,0.98965,0.9355,0.84235,0.72685
E1,01/05/2022,0.65055,0.59975,0.5647,0.5495,0.55855,0.5914,0.6651,0.7462,0.74045,0.69995,0.6694,0.6509,0.64375,0.62765,0.6211,0.63535,0.72935,0.89675,0.98645,0.9803,0.94355,0.88865,0.79945,0.69955
E1,01/06/2022,0.6312,0.5825,0.5538,0.5366,0.5428,0.579,0.6502,0.7273,0.73935,0.72545,0.7039,0.6966,0.69305,0.68215,0.6766,0.69765,0.7833,0.9169,0.9945,0.99265,0.96075,0.89715,0.79935,0.6982
E1,01/07/2022,0.63535,0.59015,0.5592,0.5429,0.54785,0.583,0.6532,0.73065,0.75015,0.7501,0.74795,0.7403,0.73425,0.71755,0.7133,0.72015,0.7914,0.9189,0.9934,0.98815,0.9526,0.9164,0.8412,0.7498
E1,01/08/2022,0.68105,0.63085,0.59425,0.57815,0.57715,0.59835,0.6451,0.71255,0.76765,0.7765,0.7634,0.75615,0.7578,0.73405,0.7203,0.7215,0.8007,0.9407,1.0076,1.00615,0.9804,0.9402,0.86645,0.78115
E1,01/09/2022,0.7162,0.65815,0.62455,0.6052,0.607,0.6268,0.67525,0.74975,0.8041,0.80575,0.78755,0.77285,0.76315,0.73925,0.7187,0.7273,0.8161,0.9897,1.0615,1.05375,1.02425,0.9687,0.8682,0.752
E1,01/10/2022,0.6773,0.6242,0.59325,0.57815,0.5887,0.63225,0.71695,0.8025,0.79295,0.7459,0.70805,0.6742,0.651,0.61855,0.59655,0.615,0.69945,0.8792,0.99125,0.99145,0.96885,0.92315,0.82985,0.7253
E1,01/11/2022,0.65515,0.6055,0.5807,0.574,0.58965,0.63285,0.72065,0.80225,0.7734,0.72295,0.68025,0.64675,0.63195,0.60055,0.5849,0.6001,0.68595,0.86085,0.97975,0.98895,0.9558,0.90815,0.8099,0.7115
