Profile,Date,1:00 am,2:00 am,3:00 am,4:00 am,5:00 am,6:00 am,7:00 am,8:00 am,9:00 am,10:00 am,11:00 am,12:00 pm,1:00 pm,2:00 pm,3:00 pm,4:00 pm,5:00 pm,6:00 pm,7:00 pm,8:00 pm,9:00 pm,10:00 pm,11:00 pm,12:00 am
E1,01/26/2001,0.58935,0.538,0.5173,0.5213,0.51065,0.6067,0.794,0.86335,0.78395,0.73845,0.7204,0.7126,0.67695,0.63015,0.6889,0.68305,0.7364,0.95985,1.09895,1.05085,0.99405,0.9208,0.8091,0.72125
E1,01/27/2001,0.61835,0.5607,0.5352,0.5197,0.51995,0.5435,0.63045,0.76295,0.8461,0.90475,0.8267,0.82535,0.8352,0.79605,0.77185,0.73275,0.7827,0.9631,1.10425,1.00425,0.9772,0.90605,0.8079,0.71375
E1,01/28/2001,0.63625,0.5688,0.5434,0.52535,0.51105,0.5431,0.59765,0.73155,0.8388,0.90045,0.8958,0.901,0.83775,0.8041,0.77655,0.81915,0.8471,0.97515,1.09475,1.1001,1.0474,0.9562,0.8161,0.70445
E1,01/29/2001,0.552,0.4978,0.48495,0.48295,0.4953,0.5812,0.7974,0.87235,0.81015,0.7424,0.68795,0.6652,0.64515,0.69125,0.64955,0.66705,0.7251,0.9568,1.15975,1.1324,1.07555,0.9778,0.81545,0.66065
E1,01/30/2001,0.54585,0.5124,0.51035,0.496,0.5234,0.63835,0.83235,0.92145,0.8033,0.6996,0.65885,0.6535,0.6317,0.6184,0.61105,0.646,0.7199,0.98955,1.1562,1.1035,1.068,0.9927,0.84755,0.6857
E1,01/31/2001,0.5987,0.53225,0.5266,0.5161,0.54175,0.66095,0.8359,0.9041,0.8182,0.7371,0.6926,0.68245,0.6451,0.63255,0.59065,0.5921,0.66265,0.9046,1.07895,1.10305,1.0467,0.9572,0.83305,0.66255
E1,02/01/2001,0.5543,0.5109,0.4969,0.5071,0.51495,0.60095,0.86185,0.94675,0.83575,0.75435,0.6933,0.6379,0.6137,0.60775,0.60395,0.61635,0.69675,0.93805,1.07135,1.08115,1.0417,0.95015,0.83585,0.65715
E1,02/02/2001,0.54495,0.5022,0.4985,0.4973,0.50715,0.6088,0.78255,0.86335,0.80555,0.7277,0.6804,0.70125,0.64325,0.6076,0.56215,0.58825,0.6607,0.80985,0.9876,0.96455,0.98875,0.87885,0.75735,0.6484
E1,02/03/2001,0.57555,0.5217,0.50345,0.4998,0.48685,0.51305,0.59115,0.7594,0.8154,0.7918,0.73975,0.7326,0.7287,0.6497,0.6614,0.62205,0.66505,0.8292,0.93455,0.93315,0.8976,0.8236,0.74635,0.6344
E1,02/04/2001,0.52405,0.4756,0.45905,0.43645,0.43145,0.4461,0.5072,0.62435,0.7309,0.80675,0.7974,0.7349,0.7087,0.6769,0.67655,0.69005,0.72575,0.89675,1.03805,1.00355,0.96885,0.8762,0.738,0.5901
E1,02/05/2001,0.4862,0.43255,0.42815,0.4277,0.43375,0.52605,0.70925,0.78395,0.73135,0.687,0.65075,0.6228,0.60665,0.5753,0.5649,0.57485,0.6223,0.83305,1.06475,1.02755,0.97085,0.85595,0.705,0.5902
E1,02/06/2001,0.5016,0.45795,0.46075,0.43375,0.45725,0.54435,0.7404,0.81445,0.75925,0.68585,0.6537,0.64465,0.6262,0.58235,0.59215,0.5989,0.68415,0.92,1.11425,1.10625,1.0365,0.9657,0.79695,0.6579
E1,02/07/2001,0.54945,0.51685,0.5028,0.496,0.5016,0.613,0.82995,0.89505,0.7684,0.6987,0.7067,0.69115,0.64205,0.64015,0.61025,0.64575,0.7134,0.92715,1.11815,1.1253,1.0859,0.96555,0.8179,0.625
E1,02/08/2001,0.54385,0.50875,0.5002,0.5052,0.52135,0.65025,0.841,0.91535,0.78895,0.73575,0.68765,0.6224,0.5921,0.5607,0.5871,0.59395,0.71745,0.9274,1.0921,1.0788,1.0236,0.95145,0.8078,0.6574
E1,02/09/2001,0.5363,0.49525,0.47565,0.47355,0.4874,0.58395,0.7761,0.8624,0.78,0.75765,0.7605,0.73535,0.72285,0.70625,0.717,0.75635,0.8026,0.9889,1.1369,1.05715,0.98945,0.91685,0.7966,0.66795
E1,02/10/2001,0.57715,0.51795,0.51355,0.49495,0.4867,0.53405,0.62205,0.75615,0.86675,0.89,0.928,0.9202,0.91805,0.85075,0.79465,0.7374,0.7959,0.9691,1.1115,1.04735,0.98805,0.9139,0.8214,0.7175
E1,02/11/2001,0.6034,0.53845,0.5016,0.488,0.4874,0.5243,0.59915,0.7123,0.85195,0.8893,0.90375,0.87215,0.88645,0.84575,0.80985,0.8099,0.89065,1.07735,1.24795,1.18905,1.09355,0.9923,0.8584,0.70455
E1,02/12/2001,0.5752,0.5134,0.4952,0.49975,0.51395,0.59255,0.7581,0.8767,0.94225,0.879,0.8596,0.8331,0.7896,0.76625,0.7499,0.7538,0.81175,1.0552,1.18565,1.14895,1.1395,1.0188,0.8592,0.68065
E1,02/13/2001,0.58445,0.54035,0.52895,0.50975,0.5373,0.62355,0.84075,0.9084,0.7812,0.738,0.70645,0.6732,0.6519,0.6175,0.621,0.6614,0.7032,0.91345,1.0845,1.10525,1.046,0.979,0.8436,0.67275
E1,02/14/2001,0.56595,0.52235,0.50275,0.5005,0.50055,0.60805,0.8164,0.8993,0.80795,0.7194,0.62955,0.61045,0.6041,0.6118,0.57525,0.6007,0.66345,0.8439,0.9993,0.99915,1.0155,0.95605,0.8385,0.6732
E1,02/15/2001,0.55155,0.49615,0.47245,0.48155,0.5117,0.6212,0.7915,0.87415,0.7598,0.70345,0.67495,0.6181,0.6021,0.596,0.5914,0.60905,0.6841,0.8697,1.0519,1.04455,1.01605,0.9415,0.8224,0.64875
E1,02/16/2001,0.53245,0.49255,0.47105,0.46735,0.4862,0.58095,0.7748,0.78695,0.7375,0.6894,0.6873,0.659,0.6487,0.62725,0.59395,0.62295,0.65125,0.8311,1.02565,1.016,0.9618,0.90365,0.77795,0.64945
E1,02/17/2001,0.5437,0.50565,0.4721,0.465,0.44955,0.5088,0.5862,0.6846,0.75785,0.8766,0.8585,0.84395,0.8514,0.80685,0.78425,0.7747,0.87235,0.96765,1.0261,0.98125,0.93115,0.85295,0.7454,0.6413
E1,02/18/2001,0.5688,0.4815,0.4556,0.4388,0.44795,0.46805,0.51185,0.63605,0.75585,0.84665,0.8379,0.8297,0.81575,0.74385,0.74935,0.76175,0.7942,0.921,1.0328,0.9823,0.92245,0.8609,0.7741,0.64795
E1,02/19/2001,0.5342,0.49225,0.45985,0.4465,0.4594,0.4994,0.56235,0.67895,0.7493,0.79585,0.8211,0.8402,0.81495,0.76355,0.758,0.8287,0.9256,1.04285,1.1528,1.10735,1.0792,0.95465,0.80695,0.63655
E1,02/20/2001,0.53135,0.48335,0.46215,0.44615,0.4618,0.5477,0.705,0.8175,0.73235,0.69135,0.6751,0.70395,0.6607,0.61395,0.595,0.67425,0.7088,0.9315,1.10545,1.10265,0.99865,0.9276,0.8191,0.6371
E1,02/21/2001,0.523,0.4715,0.46295,0.46825,0.47515,0.56115,0.72695,0.7973,0.73855,0.70705,0.6856,0.66745,0.63585,0.5779,0.58005,0.6192,0.7096,0.88045,1.05175,1.03975,1.01505,0.92315,0.795,0.6479
E1,02/22/2001,0.49905,0.48335,0.4599,0.45325,0.47375,0.56655,0.72665,0.80575,0.7949,0.7299,0.7167,0.66785,0.6403,0.63545,0.6161,0.6364,0.7219,0.91695,1.08905,1.07585,1.00715,0.95155,0.8149,0.6764
E1,02/23/2001,0.56465,0.50145,0.485,0.4775,0.5004,0.57905,0.7733,0.8599,0.77585,0.76995,0.744,0.6887,0.6481,0.61895,0.61635,0.6335,0.6434,0.87105,1.0003,0.99045,0.9653,0.9011,0.8132,0.6758
E1,02/24/2001,0.57355,0.52375,0.50525,0.4754,0.47875,0.5117,0.5786,0.7226,0.87655,0.92065,0.93845,0.94755,0.9209,0.88995,0.88915,0.8437,0.93,1.03415,1.1219,1.0481,0.9484,0.91095,0.8465,0.7141
E1,02/25/2001,0.596,0.5332,0.51045,0.4776,0.4745,0.50715,0.56605,0.6981,0.80145,0.831,0.82745,0.8368,0.82575,0.8022,0.77275,0.7691,0.81525,0.92635,1.09715,1.11325,1.0484,0.9339,0.8036,0.63555
E1,02/26/2001,0.53155,0.47425,0.45725,0.4513,0.47345,0.5559,0.72115,0.7943,0.72775,0.67375,0.65825,0.65385,0.6408,0.6021,0.60505,0.62995,0.69065,0.8577,1.0373,1.0478,1.0115,0.9193,0.7718,0.59735
E1,02/27/2001,0.49955,0.4529,0.44255,0.45385,0.4535,0.56335,0.7629,0.833,0.70595,0.6451,0.60865,0.58925,0.55795,0.51995,0.52565,0.55325,0.6194,0.7563,0.94125,0.98165,0.97285,0.8699,0.73235,0.5645
E1,02/28/2001,0.47735,0.45325,0.4319,0.44145,0.44205,0.55245,0.73305,0.7923,0.66635,0.6236,0.60025,0.5984,0.5966,0.56475,0.55385,0.6116,0.61555,0.8274,0.9929,0.9736,0.98135,0.87675,0.7577,0.6208
E1,03/01/2001,0.5224,0.46215,0.4716,0.46225,0.4816,0.5933,0.78315,0.8383,0.7456,0.647,0.61755,0.58995,0.56165,0.56115,0.54075,0.57875,0.70435,0.84625,0.99525,1.0136,0.99005,0.9134,0.76285,0.60435
E1,03/02/2001,0.50095,0.47115,0.4566,0.45215,0.4643,0.5573,0.7286,0.7977,0.7322,0.7018,0.66395,0.66975,0.6444,0.6276,0.63065,0.6294,0.67295,0.7905,0.9589,0.97525,0.96565,0.8916,0.7771,0.6659
E1,03/03/2001,0.6044,0.5312,0.5126,0.4953,0.4937,0.5154,0.6,0.73735,0.85255,0.8212,0.84335,0.7994,0.74685,0.7496,0.7177,0.75895,0.8065,0.92825,1.0351,0.9983,0.95375,0.8827,0.81155,0.66725
E1,03/04/2001,0.58375,0.50855,0.49135,0.46535,0.45025,0.47855,0.5363,0.6494,0.8026,0.8671,0.9053,0.94765,0.9168,0.88895,0.8628,0.87655,0.9575,1.0891,1.14445,1.10185,1.04245,0.94765,0.8186,0.64675
E1,03/05/2001,0.52075,0.47055,0.45755,0.45795,0.45985,0.53475,0.70185,0.81905,0.72635,0.6935,0.66425,0.67375,0.66555,0.66555,0.63975,0.69325,0.7519,0.92865,1.1056,1.0367,1.01225,0.93775,0.7822,0.61
E1,03/06/2001,0.5251,0.45845,0.4524,0.4388,0.44025,0.52925,0.7095,0.77325,0.6849,0.6566,0.62655,0.59635,0.6092,0.5869,0.54475,0.57665,0.65365,0.8185,0.98675,1.00055,0.97475,0.9117,0.7268,0.6022
E1,03/07/2001,0.4924,0.45015,0.4404,0.4314,0.44045,0.5312,0.6952,0.76035,0.65325,0.61235,0.59,0.57875,0.5727,0.56175,0.5368,0.5742,0.6243,0.7322,0.93085,0.97695,0.9553,0.86275,0.73785,0.5766
E1,03/08/2001,0.4742,0.4234,0.4175,0.4083,0.42405,0.5175,0.68215,0.7531,0.65655,0.63215,0.608,0.6056,0.59485,0.5764,0.53195,0.56885,0.6314,0.77885,0.9875,1.02655,0.9518,0.88315,0.7675,0.6097
E1,03/09/2001,0.5209,0.46625,0.4587,0.4399,0.45395,0.52925,0.75225,0.7762,0.69625,0.68545,0.67435,0.6495,0.60305,0.59605,0.5597,0.6238,0.6461,0.7382,0.9305,0.99395,0.9422,0.84995,0.7473,0.64245
E1,03/10/2001,0.52485,0.48015,0.4798,0.46955,0.4674,0.5047,0.55665,0.6699,0.7556,0.78865,0.77155,0.7705,0.74295,0.6885,0.65425,0.62545,0.6768,0.7486,0.9388,0.9331,0.9201,0.82785,0.74375,0.6451
E1,03/11/2001,0.5328,0.47305,0.44945,0.43695,0.45065,0.4759,0.54025,0.6381,0.76415,0.79225,0.76475,0.7912,0.7346,0.7199,0.68205,0.68595,0.7174,0.822,0.9975,1.0553,1.00055,0.89165,0.7397,0.5855
E1,03/12/2001,0.476,0.4201,0.4137,0.4033,0.4301,0.54085,0.74375,0.76545,0.6659,0.62755,0.56045,0.56565,0.5828,0.5601,0.54375,0.5631,0.5897,0.6963,0.92015,0.9568,0.9191,0.8552,0.7185,0.53965
E1,03/13/2001,0.4727,0.43655,0.42305,0.4134,0.4242,0.50255,0.71005,0.7638,0.62165,0.58435,0.56915,0.54405,0.53345,0.49605,0.51535,0.5632,0.6077,0.7389,0.91945,0.97225,0.93285,0.8377,0.73195,0.57825
E1,03/14/2001,0.4715,0.41755,0.40005,0.3948,0.4194,0.50885,0.74585,0.7564,0.6743,0.639,0.57985,0.57175,0.566,0.5446,0.53805,0.53735,0.60505,0.7392,0.89975,0.9812,0.9387,0.8522,0.7035,0.58945
E1,03/15/2001,0.48165,0.42975,0.40865,0.40765,0.41655,0.50355,0.6671,0.72075,0.6727,0.64195,0.5956,0.59945,0.6062,0.5522,0.5644,0.5668,0.64185,0.77305,0.9402,0.9775,0.9485,0.8692,0.7228,0.5759
E1,03/16/2001,0.48505,0.44235,0.4221,0.42835,0.43455,0.5083,0.7145,0.73265,0.6831,0.6399,0.60615,0.5952,0.5747,0.5472,0.5328,0.5283,0.5962,0.71495,0.8563,0.90075,0.90275,0.8466,0.7286,0.6066
E1,03/17/2001,0.51565,0.4614,0.4161,0.415,0.408,0.4431,0.5424,0.6668,0.7261,0.74235,0.7557,0.73015,0.71065,0.6722,0.6677,0.625,0.69895,0.77225,0.8878,0.90855,0.8791,0.8322,0.7214,0.60325
E1,03/18/2001,0.5237,0.4524,0.43805,0.4072,0.40295,0.4217,0.4781,0.5925,0.6795,0.71615,0.712,0.6838,0.69545,0.67205,0.6636,0.6682,0.68625,0.7959,0.9488,1.0611,0.9789,0.87895,0.6937,0.55665
E1,03/19/2001,0.4536,0.40335,0.40195,0.3876,0.39545,0.47605,0.58895,0.6435,0.5943,0.58775,0.59885,0.5983,0.5309,0.53665,0.5523,0.565,0.66085,0.7279,0.90115,0.9583,0.91235,0.82495,0.7103,0.5493
E1,03/20/2001,0.46125,0.41815,0.39065,0.38625,0.3914,0.4696,0.5909,0.62555,0.58795,0.55085,0.5157,0.55985,0.54085,0.5425,0.5482,0.5848,0.6302,0.7217,0.91535,0.95175,0.91425,0.80785,0.68435,0.55755
E1,03/21/2001,0.4556,0.399,0.3916,0.3826,0.38615,0.453,0.6078,0.6305,0.61355,0.57115,0.57275,0.56495,0.57475,0.55475,0.56505,0.59425,0.63835,0.75425,0.92405,0.97785,0.93225,0.81165,0.68495,0.54265
E1,03/22/2001,0.446,0.4212,0.3891,0.3925,0.3912,0.4652,0.645,0.65725,0.6181,0.61205,0.6118,0.58065,0.5424,0.52125,0.50035,0.54595,0.5944,0.725,0.8918,0.92565,0.89,0.79865,0.66485,0.5344
E1,03/23/2001,0.44525,0.4104,0.37835,0.3776,0.3898,0.46135,0.60925,0.65855,0.6501,0.61475,0.6187,0.5722,0.56465,0.55115,0.52065,0.5451,0.58105,0.67395,0.81185,0.8877,0.82735,0.77765,0.66335,0.54875
E1,03/24/2001,0.479,0.42365,0.39535,0.3891,0.3768,0.40605,0.49895,0.54825,0.6398,0.6778,0.6832,0.68495,0.68315,0.6306,0.63485,0.67185,0.6923,0.77675,0.86175,0.91045,0.84095,0.76465,0.68035,0.5614
E1,03/25/2001,0.4856,0.41715,0.3916,0.38175,0.3735,0.3988,0.45895,0.56485,0.66725,0.6847,0.70815,0.6906,0.71565,0.6781,0.68235,0.67765,0.7245,0.8208,0.92765,0.97455,0.89195,0.82145,0.7001,0.56385
E1,03/26/2001,0.45955,0.4092,0.3964,0.37725,0.3911,0.4949,0.6356,0.6766,0.5962,0.54405,0.54395,0.5477,0.5541,0.5773,0.564,0.56235,0.60995,0.74125,0.8607,0.95545,0.8896,0.8181,0.67565,0.53875
E1,03/27/2001,0.4449,0.403,0.3942,0.39165,0.3956,0.4669,0.62805,0.64935,0.5743,0.55025,0.54125,0.551,0.54635,0.53505,0.53215,0.5361,0.60005,0.7493,0.90185,0.9449,0.86905,0.76915,0.64515,0.5355
E1,03/28/2001,0.42915,0.3979,0.38315,0.37635,0.3799,0.4676,0.58885,0.6282,0.5884,0.58115,0.5736,0.56595,0.5465,0.51505,0.51135,0.5538,0.60655,0.67995,0.82485,0.8822,0.8866,0.7922,0.67805,0.55175
E1,03/29/2001,0.46435,0.40515,0.3907,0.37405,0.38975,0.4637,0.5943,0.6377,0.6245,0.59835,0.5328,0.5233,0.51745,0.5132,0.49805,0.54445,0.604,0.66455,0.81905,0.8892,0.86255,0.79105,0.6637,0.52425
E1,03/30/2001,0.4442,0.3943,0.37815,0.37175,0.37895,0.4434,0.5694,0.6432,0.60405,0.57825,0.5856,0.57735,0.55205,0.53865,0.53515,0.55415,0.58175,0.6607,0.78965,0.85305,0.8292,0.7814,0.67145,0.5531
E1,03/31/2001,0.4545,0.41415,0.38155,0.38315,0.3778,0.40095,0.43885,0.53285,0.6154,0.65515,0.6648,0.6731,0.6385,0.6592,0.66075,0.6691,0.68805,0.7459,0.81975,0.8782,0.84995,0.7695,0.6826,0.57625
E1,04/01/2001,0.50335,0.45435,.,0.4265,0.39795,0.40405,0.4169,0.48225,0.58195,0.62185,0.68415,0.66875,0.69995,0.66215,0.6363,0.65445,0.6754,0.7487,0.78815,0.8572,0.96945,0.8997,0.77625,0.557
E1,04/02/2001,0.4487,0.40765,0.39345,0.386,0.4026,0.4639,0.6013,0.6607,0.6176,0.60725,0.58555,0.59075,0.5728,0.57995,0.55855,0.5822,0.60525,0.67625,0.78185,0.8577,0.9267,0.85875,0.74635,0.59185
E1,04/03/2001,0.4891,0.4313,0.4171,0.41655,0.4136,0.4975,0.6956,0.74255,0.64755,0.6109,0.5437,0.5685,0.57035,0.5319,0.5017,0.53375,0.6036,0.6932,0.7849,0.9056,0.9821,0.93675,0.7691,0.58785
E1,04/04/2001,0.4841,0.4326,0.42325,0.43015,0.43575,0.50655,0.6568,0.74625,0.69685,0.6165,0.5909,0.5691,0.55825,0.5382,0.5402,0.5534,0.5873,0.6523,0.73865,0.85285,0.90785,0.8494,0.73595,0.597
E1,04/05/2001,0.4675,0.4376,0.424,0.42945,0.4394,0.518,0.68805,0.74495,0.65025,0.6123,0.5912,0.54535,0.5394,0.5229,0.5205,0.55,0.5709,0.6544,0.74815,0.81755,0.9217,0.86715,0.7242,0.55855
E1,04/06/2001,0.46035,0.42225,0.39745,0.40185,0.41665,0.4996,0.6481,0.72355,0.66035,0.6793,0.669,0.62715,0.6172,0.6098,0.64655,0.6208,0.69855,0.7767,0.8198,0.89005,0.88465,0.84185,0.7489,0.61775
E1,04/07/2001,0.5225,0.4613,0.4531,0.43145,0.44,0.4645,0.52685,0.62665,0.71545,0.7794,0.79595,0.80355,0.78245,0.74945,0.70745,0.6705,0.6873,0.7031,0.76395,0.85705,0.85,0.86365,0.79995,0.66085
E1,04/08/2001,0.55815,0.50175,0.4702,0.45335,0.44535,0.46375,0.5582,0.6754,0.73365,0.78475,0.833,0.8178,0.77245,0.7469,0.7279,0.71935,0.72085,0.82415,0.85505,0.89385,0.94205,0.9035,0.7755,0.6565
E1,04/09/2001,0.5524,0.4937,0.44995,0.4355,0.44415,0.51515,0.6581,0.7348,0.68415,0.6756,0.65435,0.6739,0.65345,0.60455,0.5971,0.6255,0.64255,0.72125,0.80895,0.8762,0.9516,0.8908,0.7332,0.5761
E1,04/10/2001,0.48605,0.43825,0.41935,0.4297,0.44975,0.5242,0.6798,0.74595,0.6615,0.6396,0.62045,0.60605,0.58475,0.56535,0.5321,0.52925,0.58545,0.67415,0.7537,0.8586,0.90995,0.86635,0.75395,0.5909
E1,04/11/2001,0.4888,0.43955,0.40675,0.39715,0.42685,0.4834,0.62575,0.7109,0.66735,0.67515,0.65085,0.64735,0.65195,0.57155,0.586,0.62325,0.667,0.7334,0.7618,0.87625,0.9465,0.87765,0.75375,0.60425
E1,04/12/2001,0.4924,0.43145,0.41885,0.42075,0.4308,0.5146,0.67865,0.705,0.66805,0.6181,0.6035,0.5757,0.55715,0.5383,0.5237,0.52955,0.5754,0.648,0.69105,0.7456,0.8645,0.8583,0.7188,0.59315
E1,04/13/2001,0.4901,0.4471,0.41895,0.4128,0.4219,0.4915,0.61845,0.66085,0.67565,0.67225,0.6839,0.65215,0.5809,0.5987,0.57945,0.5786,0.60215,0.64795,0.7136,0.76775,0.8431,0.84285,0.765,0.63465
E1,04/14/2001,0.51805,0.47205,0.44325,0.42665,0.4314,0.4559,0.5568,0.6275,0.75125,0.7947,0.7767,0.74045,0.72,0.6634,0.6704,0.65875,0.64995,0.7323,0.74705,0.82915,0.8871,0.86255,0.7577,0.6356
E1,04/15/2001,0.53395,0.45895,0.41965,0.412,0.41435,0.43885,0.51205,0.62495,0.7266,0.76645,0.79815,0.7491,0.73125,0.7055,0.6576,0.64175,0.627,0.6752,0.74645,0.78885,0.85275,0.83745,0.707,0.58745
E1,04/16/2001,0.4754,0.42045,0.40295,0.3891,0.401,0.48355,0.615,0.6887,0.6562,0.66055,0.6563,0.61575,0.62865,0.5777,0.55605,0.54815,0.57725,0.6612,0.71615,0.80535,0.89995,0.84515,0.71645,0.55645
