Profile,Date,1:00 am,2:00 am,3:00 am,4:00 am,5:00 am,6:00 am,7:00 am,8:00 am,9:00 am,10:00 am,11:00 am,12:00 pm,1:00 pm,2:00 pm,3:00 pm,4:00 pm,5:00 pm,6:00 pm,7:00 pm,8:00 pm,9:00 pm,10:00 pm,11:00 pm,12:00 am
E1,01/01/2017,0.8107,0.73345,0.68255,0.64345,0.6256,0.6381,0.6744,0.7208,0.7936,0.8568,0.879,0.88665,0.8871,0.8685,0.8617,0.8328,0.8999,1.04975,1.108,1.10045,1.06305,0.9989,0.9022,0.8022
E1,01/02/2017,0.7226,0.65625,0.63705,0.61765,0.61285,0.63615,0.6758,0.75355,0.82055,0.9098,0.945,0.9222,0.92215,0.91845,0.9051,0.921,1.0117,1.14995,1.2043,1.1819,1.1285,1.0345,0.9192,0.8029
E1,01/03/2017,0.6811,0.6094,0.58275,0.5762,0.58745,0.6362,0.7186,0.7919,0.8227,0.81045,0.8069,0.79175,0.782,0.78745,0.82215,0.86535,0.96345,1.11625,1.15445,1.15555,1.09465,1.0019,0.86885,0.7459
E1,01/04/2017,0.6662,0.6093,0.56895,0.54875,0.5592,0.602,0.67435,0.7491,0.7535,0.75765,0.7574,0.75905,0.76135,0.75645,0.76025,0.7634,0.8572,1.0164,1.10685,1.1131,1.0887,0.9968,0.8656,0.74135
E1,01/05/2017,0.6595,0.6008,0.58125,0.5669,0.5791,0.6376,0.7226,0.7945,0.77835,0.76265,0.76295,0.7609,0.74735,0.7185,0.70615,0.72085,0.7774,1.01445,1.15015,1.16355,1.1396,1.0999,0.98115,0.87135
E1,01/06/2017,0.79925,0.7277,0.69555,0.6986,0.7141,0.7639,0.86025,0.96555,0.94365,0.90765,0.8925,0.85725,0.81085,0.7817,0.7513,0.77545,0.86465,1.0539,1.1446,1.1487,1.1155,1.0668,0.9784,0.8571
E1,01/07/2017,0.7512,0.6812,0.64465,0.63165,0.6308,0.63955,0.67545,0.7634,0.864,0.91495,0.9319,0.9529,0.9302,0.9012,0.8795,0.90675,0.9472,1.03295,1.06385,1.0356,0.99735,0.93975,0.8487,0.7549
E1,01/08/2017,0.6542,0.5777,0.5456,0.52395,0.51125,0.52175,0.5556,0.6312,0.7192,0.8058,0.8362,0.89225,0.91985,0.87685,0.89135,0.89865,0.95675,1.04115,1.0524,1.0344,0.98485,0.87485,0.78435,0.6701
E1,01/09/2017,0.58255,0.51345,0.4938,0.48695,0.4979,0.5401,0.6352,0.7164,0.6967,0.69685,0.6901,0.6737,0.7023,0.69,0.6709,0.71115,0.80485,0.9669,1.06445,1.06205,0.9989,0.9128,0.78065,0.68495
E1,01/10/2017,0.6029,0.5401,0.51365,0.49965,0.51015,0.5739,0.66305,0.75545,0.72625,0.696,0.68695,0.7093,0.70575,0.71055,0.7137,0.7691,0.86035,1.0023,1.0831,1.08035,1.05145,0.92065,0.81185,0.69775
E1,01/11/2017,0.61575,0.548,0.5226,0.51335,0.52245,0.57545,0.6788,0.78175,0.7318,0.70335,0.68365,0.66665,0.6539,0.6268,0.63135,0.6622,0.76525,0.93725,1.0418,1.047,1.0285,0.92855,0.82505,0.7159
E1,01/12/2017,0.65195,0.5922,0.56255,0.54775,0.5468,0.6128,0.7191,0.8024,0.75935,0.74125,0.74695,0.742,0.72205,0.7047,0.70285,0.72005,0.78925,0.96645,1.10295,1.1247,1.09035,1.0261,0.9109,0.78475
E1,01/13/2017,0.69295,0.6449,0.61535,0.60845,0.62175,0.67875,0.78715,0.89605,0.84775,0.83975,0.7887,0.77015,0.7481,0.731,0.71035,0.6896,0.73715,0.90965,1.03915,1.0612,1.04475,0.99865,0.9038,0.81035
E1,01/14/2017,0.723,0.6559,0.6251,0.611,0.6086,0.63525,0.69565,0.7999,0.87375,0.9067,0.9009,0.88,0.84405,0.82395,0.79845,0.7775,0.8235,0.9922,1.04385,1.0514,1.00465,0.96845,0.89065,0.7998
E1,01/15/2017,0.7325,0.65715,0.61645,0.60005,0.6031,0.6242,0.67825,0.76735,0.86985,0.93535,0.9202,0.90345,0.88035,0.86105,0.83625,0.8154,0.8651,1.0471,1.1257,1.10905,1.07625,1.01125,0.91875,0.79765
E1,01/16/2017,0.70365,0.64465,0.62015,0.60435,0.61985,0.66055,0.729,0.81585,0.87035,0.90595,0.8983,0.8912,0.8702,0.83595,0.80475,0.7963,0.8675,1.0722,1.1941,1.18195,1.1221,1.03995,0.9161,0.7917
E1,01/17/2017,0.70485,0.6541,0.6297,0.63015,0.656,0.73985,0.8652,0.9497,0.8639,0.82925,0.803,0.7616,0.7513,0.73335,0.71225,0.73285,0.8097,1.0118,1.1317,1.14495,1.1254,1.04785,0.88785,0.7526
E1,01/18/2017,0.66455,0.61145,0.57545,0.5681,0.57765,0.6479,0.7467,0.85245,0.7995,0.7789,0.77785,0.7797,0.7919,0.80955,0.81075,0.8738,0.97745,1.1088,1.1994,1.18375,1.1307,1.0168,0.885,0.7677
E1,01/19/2017,0.6578,0.5912,0.57335,0.5507,0.556,0.6247,0.72655,0.8123,0.77585,0.7522,0.7389,0.72575,0.7123,0.6889,0.6689,0.67105,0.75395,0.91655,1.0345,1.05355,1.0239,0.96325,0.84355,0.72935
E1,01/20/2017,0.6544,0.60235,0.55925,0.5514,0.56615,0.6303,0.7364,0.8613,0.83695,0.80495,0.8012,0.7772,0.753,0.74865,0.73575,0.7532,0.8268,0.9966,1.0587,1.05985,1.03835,0.9584,0.8797,0.7924
E1,01/21/2017,0.7096,0.64555,0.6116,0.5784,0.57825,0.60075,0.65995,0.7518,0.8148,0.85245,0.8631,0.8762,0.8362,0.83825,0.8324,0.8516,0.8978,0.99355,1.0645,1.0396,1.00155,0.9524,0.8671,0.781
E1,01/22/2017,0.7055,0.6455,0.606,0.58475,0.57715,0.5943,0.63775,0.7239,0.8033,0.8862,0.8988,0.89315,0.89375,0.8857,0.90435,0.9449,1.00505,1.1024,1.1695,1.1483,1.09905,1.0024,0.8634,0.74905
E1,01/23/2017,0.6643,0.60575,0.58085,0.56375,0.58715,0.6383,0.75645,0.84795,0.80565,0.78505,0.78235,0.78975,0.7704,0.737,0.7374,0.7462,0.82085,1.00025,1.1445,1.1644,1.115,1.0391,0.91975,0.79215
E1,01/24/2017,0.698,0.64675,0.61465,0.60135,0.62495,0.68305,0.807,0.88925,0.8225,0.78775,0.76435,0.75095,0.7405,0.71915,0.6862,0.7025,0.7757,0.94215,1.11795,1.1206,1.10645,1.0251,0.9097,0.7953
E1,01/25/2017,0.71305,0.66425,0.6426,0.6364,0.65405,0.71735,0.8467,0.94475,0.8702,0.79965,0.76365,0.7483,0.72515,0.71835,0.69625,0.6891,0.74775,0.91775,1.0929,1.1134,1.1007,1.02885,0.89015,0.77315
E1,01/26/2017,0.69485,0.6472,0.62885,0.61305,0.64025,0.68395,0.80295,0.8987,0.8323,0.7962,0.78645,0.75925,0.72485,0.70575,0.6571,0.65655,0.71325,0.86705,1.04425,1.0647,1.06605,0.9904,0.88465,0.7704
E1,01/27/2017,0.6883,0.6383,0.6147,0.6052,0.63725,0.677,0.80685,0.9038,0.84075,0.822,0.79095,0.75275,0.73085,0.70385,0.66985,0.6689,0.7021,0.86245,0.9857,0.9932,0.9856,0.95275,0.88695,0.79045
E1,01/28/2017,0.718,0.65685,0.63,0.6211,0.6251,0.6485,0.7135,0.81535,0.88015,0.91345,0.88925,0.8454,0.81485,0.7707,0.74585,0.7298,0.73745,0.8501,0.9682,0.95825,0.946,0.89235,0.83375,0.76955
E1,01/29/2017,0.70285,0.6399,0.60735,0.5967,0.60315,0.6202,0.68445,0.77035,0.85845,0.87765,0.9024,0.8795,0.8424,0.80095,0.78185,0.74855,0.7822,0.9292,1.06315,1.06235,1.01845,0.94535,0.8379,0.71415
E1,01/30/2017,0.63595,0.59035,0.56795,0.5662,0.5955,0.64335,0.77305,0.8805,0.80295,0.77365,0.7467,0.7205,0.7219,0.69065,0.6633,0.63955,0.6644,0.84155,1.02485,1.03315,1.0073,0.91855,0.80445,0.7048
E1,01/31/2017,0.63055,0.5903,0.5767,0.57075,0.5857,0.65465,0.78955,0.8649,0.7895,0.7389,0.71315,0.68935,0.6767,0.66525,0.6285,0.6218,0.6941,0.8607,1.027,1.0336,0.9938,0.9078,0.7988,0.68715
E1,02/01/2017,0.6329,0.5841,0.5494,0.53885,0.5571,0.60625,0.7307,0.8103,0.7676,0.74415,0.69535,0.6748,0.68425,0.66695,0.6622,0.6785,0.7758,0.90925,1.01905,1.03145,1.00365,0.9224,0.7965,0.68835
E1,02/02/2017,0.6163,0.563,0.52305,0.5205,0.5329,0.5889,0.6962,0.7861,0.7528,0.71565,0.6794,0.6669,0.6609,0.6721,0.63405,0.6275,0.7082,0.85505,0.98335,0.98555,0.93225,0.86905,0.76565,0.6534
E1,02/03/2017,0.57185,0.52295,0.486,0.47335,0.4859,0.53095,0.6389,0.7389,0.702,0.68775,0.6717,0.6528,0.6307,0.6402,0.6219,0.6259,0.691,0.8034,0.9088,0.8955,0.86615,0.82655,0.7517,0.6696
E1,02/04/2017,0.58885,0.54155,0.50045,0.4771,0.4791,0.4981,0.54595,0.6256,0.7038,0.7625,0.77825,0.7843,0.76125,0.7233,0.69785,0.6843,0.6979,0.8086,0.9021,0.8995,0.8748,0.8243,0.7561,0.66465
E1,02/05/2017,0.59345,0.5409,0.52115,0.50515,0.49955,0.5116,0.57225,0.6466,0.7324,0.80775,0.842,0.86635,0.84625,0.8268,0.827,0.8041,0.837,0.9324,1.01325,1.00245,0.99485,0.89345,0.78625,0.66415
E1,02/06/2017,0.58045,0.52965,0.495,0.48095,0.48175,0.53685,0.654,0.7372,0.68415,0.6809,0.68935,0.683,0.6664,0.67135,0.6811,0.7097,0.75345,0.903,1.0086,1.00205,0.97115,0.89145,0.77965,0.66755
E1,02/07/2017,0.5869,0.53345,0.4997,0.48265,0.49675,0.54785,0.65925,0.7277,0.70465,0.67675,0.666,0.6522,0.6581,0.62645,0.59935,0.61745,0.704,0.8447,0.97935,0.94855,0.8988,0.8495,0.72875,0.6299
E1,02/08/2017,0.548,0.49505,0.46945,0.4523,0.4578,0.5091,0.6122,0.6909,0.66575,0.6692,0.64185,0.6387,0.62495,0.62585,0.62565,0.64015,0.6895,0.81175,0.92595,0.9144,0.88645,0.8219,0.7096,0.61395
E1,02/09/2017,0.53415,0.4844,0.45475,0.453,0.45425,0.4893,0.5907,0.6698,0.6332,0.6392,0.6444,0.6366,0.65235,0.6582,0.6261,0.6643,0.73385,0.86655,0.9532,0.9476,0.92115,0.82865,0.72,0.6371
E1,02/10/2017,0.5604,0.51335,0.48905,0.4759,0.48215,0.5137,0.6115,0.69565,0.65125,0.65695,0.64755,0.6462,0.6445,0.64195,0.6109,0.61785,0.65555,0.7722,0.90095,0.90495,0.8764,0.82625,0.76295,0.68545
E1,02/11/2017,0.604,0.5497,0.5193,0.5004,0.49765,0.5274,0.5915,0.66755,0.74355,0.77605,0.8073,0.80375,0.789,0.7475,0.72095,0.70935,0.71135,0.78545,0.91485,0.90775,0.879,0.86675,0.7814,0.69975
E1,02/12/2017,0.62585,0.567,0.53755,0.51415,0.50405,0.5291,0.59335,0.6727,0.75925,0.82505,0.82675,0.80665,0.7928,0.76125,0.7373,0.7194,0.7249,0.8296,0.97245,0.97395,0.9699,0.88995,0.77535,0.66255
E1,02/13/2017,0.59765,0.5376,0.5077,0.50795,0.519,0.5688,0.6702,0.7531,0.73855,0.7331,0.71405,0.69015,0.684,0.6739,0.64735,0.6295,0.66615,0.8002,0.96345,0.9951,0.9658,0.8666,0.7497,0.651
E1,02/14/2017,0.5694,0.5189,0.5043,0.49125,0.51025,0.56825,0.68485,0.76395,0.70245,0.68755,0.65825,0.65055,0.6175,0.6173,0.5814,0.5758,0.61585,0.7301,0.8814,0.8807,0.8671,0.80125,0.71325,0.60465
E1,02/15/2017,0.54075,0.49515,0.4779,0.46525,0.4724,0.5298,0.6486,0.71895,0.68565,0.6557,0.6545,0.64055,0.62805,0.59975,0.58925,0.59585,0.61615,0.7359,0.89225,0.9263,0.9007,0.84125,0.71075,0.61565
E1,02/16/2017,0.5343,0.4849,0.46505,0.44755,0.45295,0.49525,0.6055,0.68345,0.6571,0.634,0.633,0.63105,0.6099,0.60215,0.58805,0.569,0.60785,0.7165,0.88055,0.9117,0.8667,0.81035,0.70645,0.6054
E1,02/17/2017,0.53515,0.47775,0.4562,0.44395,0.45255,0.49555,0.59555,0.69925,0.7021,0.7258,0.7221,0.72495,0.70915,0.6932,0.68015,0.71465,0.76955,0.88325,0.96115,0.9511,0.90785,0.8522,0.75955,0.66985
E1,02/18/2017,0.6061,0.54185,0.5115,0.49875,0.48895,0.50115,0.55295,0.6391,0.7207,0.774,0.77755,0.80805,0.79165,0.75245,0.73375,0.72565,0.74335,0.82855,0.91535,0.9066,0.89425,0.8512,0.775,0.67555
E1,02/19/2017,0.6078,0.5558,0.5248,0.5038,0.4955,0.51315,0.5679,0.63535,0.7251,0.77515,0.8019,0.81115,0.81885,0.8046,0.79065,0.7945,0.8446,0.9372,1.0112,0.98485,0.96135,0.894,0.7889,0.67875
E1,02/20/2017,0.58855,0.54275,0.51085,0.49385,0.4869,0.50925,0.56045,0.63645,0.6988,0.765,0.81065,0.8422,0.8536,0.83765,0.81395,0.8229,0.87475,0.9719,1.06185,1.00875,0.95485,0.88635,0.7685,0.6382
E1,02/21/2017,0.55275,0.5053,0.4797,0.47395,0.47235,0.5127,0.62775,0.6935,0.6787,0.66245,0.65815,0.65785,0.6511,0.65285,0.63715,0.6439,0.6867,0.79705,0.94405,0.9561,0.91755,0.85215,0.7558,0.6505
E1,02/22/2017,0.57535,0.52605,0.5105,0.50545,0.51185,0.55815,0.681,0.7458,0.7082,0.7079,0.6911,0.6772,0.69775,0.66855,0.67185,0.68585,0.69905,0.7944,0.9788,1.02565,1.02475,0.96615,0.8463,0.7411
E1,02/23/2017,0.6528,0.6081,0.5904,0.58415,0.6062,0.66555,0.78225,0.83615,0.81055,0.7791,0.73975,0.73345,0.7151,0.71645,0.6812,0.66935,0.69295,0.78055,0.9817,1.02485,1.043,0.98895,0.86275,0.7662
E1,02/24/2017,0.68355,0.63565,0.61435,0.60835,0.62635,0.6789,0.8063,0.8766,0.8368,0.81355,0.7941,0.7751,0.75115,0.70555,0.68475,0.6777,0.7093,0.8066,0.9684,1.01155,0.98885,0.97255,0.8877,0.7715
E1,02/25/2017,0.698,0.65085,0.62305,0.61215,0.60865,0.63805,0.7022,0.79105,0.85595,0.8764,0.86095,0.86705,0.8172,0.79255,0.74195,0.73455,0.7766,0.8808,0.98265,0.98325,0.95485,0.92375,0.84855,0.76475
E1,02/26/2017,0.6942,0.6316,0.6011,0.58365,0.59455,0.62065,0.6969,0.79075,0.87115,0.8697,0.869,0.8718,0.83305,0.81595,0.79025,0.7917,0.8166,0.89055,1.037,1.03695,1.0187,0.93315,0.82495,0.7129
E1,02/27/2017,0.63195,0.59325,0.5545,0.55015,0.5661,0.6182,0.73935,0.81715,0.7688,0.76625,0.7563,0.7511,0.73815,0.70245,0.6756,0.6753,0.69985,0.78825,1.0099,1.0787,1.04805,0.9714,0.84615,0.7316
E1,02/28/2017,0.65065,0.6061,0.5921,0.5825,0.60935,0.6643,0.8115,0.8803,0.7971,0.769,0.74685,0.72465,0.71065,0.6924,0.65425,0.6521,0.6734,0.77835,0.983,1.05115,1.0249,0.93575,0.8233,0.72385
E1,03/01/2017,0.65015,0.611,0.5904,0.58535,0.59945,0.66025,0.7913,0.84185,0.78455,0.7315,0.73355,0.70345,0.6802,0.6721,0.6435,0.62835,0.63875,0.7152,0.91065,0.9611,0.93985,0.8702,0.75445,0.6719
E1,03/02/2017,0.61085,0.5746,0.56385,0.5534,0.5616,0.63655,0.75685,0.83815,0.77,0.7579,0.71325,0.69405,0.66615,0.65255,0.6146,0.61985,0.61375,0.6986,0.89365,0.9292,0.9134,0.8518,0.741,0.65715
E1,03/03/2017,0.5903,0.54425,0.53475,0.53625,0.54985,0.5973,0.72635,0.7889,0.7482,0.74065,0.70235,0.67815,0.65515,0.6244,0.61025,0.60275,0.6214,0.6982,0.846,0.89115,0.8954,0.8242,0.77145,0.6733
